Episode,TotalReward,FinalPosition,MaxPosition
0,-200.0,-0.5673281076641978,-0.29700849577465893
1,-200.0,-0.6931374010497768,-0.19121363165846417
2,-200.0,-0.7072904470789863,-0.21700444688770448
3,-200.0,-0.40054632071783924,-0.282452216584978
4,-200.0,-0.38156420212926356,-0.19208482184311684
5,-200.0,-0.8722778439286848,-0.11431302578174608
6,-200.0,-0.8447420250564799,-0.050359719414817226
7,-200.0,-0.8261231603795437,-0.10007460989011457
8,-200.0,-0.9845034019845792,-0.11091838978291636
9,-200.0,-0.6577102330562475,-0.09357559119176079
10,-200.0,-1.0689734029896034,0.010832196752083493
11,-200.0,-0.5892240998609108,0.01013157504497204
12,-200.0,-0.4797939694577973,0.08127669021586705
13,-200.0,-0.8848029239139062,-0.05775910212065098
14,-200.0,-0.6000357761357606,-0.13176145243459725
15,-200.0,-0.5708899586392624,-0.13226723534221857
16,-200.0,-0.08369842254816498,-0.08369842254816498
17,-200.0,-1.1783145575128509,-0.008665434774014423
18,-200.0,-1.0930222776622964,0.08721881200581677
19,-200.0,-1.0318834896087743,0.06502373779238914
20,-200.0,-0.8025009264301736,-0.19307385021749848
21,-200.0,-1.044903037067113,0.01622819963161103
22,-200.0,-1.1164080687106732,0.053047072935467975
23,-200.0,-0.3535524851277165,0.05418950091210074
24,-200.0,-0.8292628595992964,-0.2431774944254151
25,-200.0,0.10329508375290018,0.10329508375290018
26,-200.0,-1.0555540763114934,-0.11079377487425868
27,-200.0,-1.1091424554029508,-0.013054155898664639
28,-200.0,-0.3858454174382913,-0.024408470330299786
29,-200.0,-0.35127430796981074,-0.34449906097474897
30,-200.0,-1.1855022469892635,0.12638463924323523
31,-200.0,-0.41766190844021867,-0.351638116142232
32,-200.0,-0.09174957112798654,0.0038533782117420715
33,-200.0,-0.22351877182360633,0.1468397396572385
34,-200.0,-0.7039376999901472,-0.3517408831412383
35,-200.0,-1.0071471162375683,-0.12000256903140176
36,-200.0,-0.8332552847504218,-0.0005064331913702466
37,-200.0,-0.9840589573875094,-0.09549180075831523
38,-200.0,-0.5299603460938028,-0.4165252194815281
39,-200.0,-0.9110857090829124,-0.1164753339734621
40,-200.0,-0.5827016558565482,-0.3336430917020203
41,-200.0,-0.6529675383342877,-0.40932176133202275
42,-200.0,0.15671873238277134,0.15906682250694212
43,-200.0,-0.5541475154047286,-0.10278835747482638
44,-200.0,-0.5807007361242185,0.11205759818245
45,-200.0,0.11411881317049241,0.2057154473806607
46,-200.0,0.2561195523182709,0.2680567020953038
47,-200.0,-0.051546894809224406,0.15018175585891713
48,-200.0,-1.0799635493507131,-0.04084351169705674
49,-200.0,-1.1113045422307697,0.01103218856885622
50,-200.0,-0.867303696964385,-0.2425682298675383
51,-200.0,-0.05208691643670405,-0.05208691643670405
52,-200.0,-0.32294568022306375,-0.32294568022306375
53,-200.0,-0.16152991837122932,-0.07504577427418198
54,-200.0,-0.9244513955666184,-0.2121655065504297
55,-200.0,-0.6441955135302625,-0.4624355546387998
56,-200.0,-0.6978417561021018,-0.016617306359199918
57,-200.0,-0.7225867229368855,-0.3303508920079575
58,-200.0,-0.56277128032944,-0.24451401641503318
59,-200.0,-0.12528550629551644,-0.12528550629551644
60,-200.0,-0.7676645989486051,-0.41583873992334947
61,-200.0,-0.6760728768377513,-0.26564955994550166
62,-200.0,-0.12389615049352015,-0.0035524625523857415
63,-200.0,-0.08414841045704112,0.155104302737814
64,-200.0,0.3278604055069387,0.3278604055069387
65,-200.0,-0.5649514815605743,-0.3625031357603483
66,-200.0,-0.981214950267602,-0.16604225929926797
67,-200.0,-0.1377170414745774,-0.13493036300318592
68,-200.0,-0.08123294177959275,0.15075661099342627
69,-200.0,-0.6699686917090877,-0.1619059582305638
70,-200.0,-0.6534477344919425,-0.3470115847498528
71,-200.0,-1.1139672216061483,0.25224946157350014
72,-200.0,-1.0870178175789247,-0.1636375431972245
73,-200.0,-0.8009961682564368,0.27013432384292674
74,-200.0,-0.7726604819520552,-0.304596534613781
75,-200.0,0.4019680718571567,0.4019680718571567
76,-200.0,-0.47501529535719933,-0.45853522889709514
77,-200.0,-0.7620476419105916,-0.3707928640128787
78,-200.0,-1.1641024313275714,0.16181136958591164
79,-200.0,-0.6019253548330041,0.25156809938197666
80,-200.0,-0.7091030767257567,0.29322329275704445
81,-200.0,-0.9712705129515989,-0.1558713201121517
82,-200.0,-0.23834183035297574,-0.13617047500325527
83,-200.0,-1.1977581039591645,0.08067833073958464
84,-200.0,-0.3925586816084285,-0.3710141483938378
85,-200.0,-1.165136641114746,0.19299889757923339
86,-200.0,-0.2920029742248366,-0.1630772192031076
87,-200.0,-0.4959201808174251,0.12408259542776587
