Episode,TotalReward,FinalPosition,MaxPosition
0,-200.0,-0.4751228324622678,-0.29230319630564316
1,-200.0,-0.3333121179022394,-0.18299360277346938
2,-200.0,-0.36476350814034736,-0.248952608840221
3,-200.0,-0.7606775839918664,-0.27885131141351416
4,-200.0,-0.3240602784538017,-0.3240602784538017
5,-200.0,-0.17377740703666378,-0.17377740703666378
6,-200.0,-0.31267942056005926,-0.13076263170321983
7,-200.0,-0.8861129794229426,-0.04300675860554366
8,-200.0,-0.5307559242369144,-0.16693798617993663
9,-200.0,-0.09041224594798658,-0.09041224594798658
10,-200.0,-0.4673580356769492,-0.33039043862729783
11,-200.0,-0.3327481266035761,-0.2896500198431393
12,-200.0,-0.9410269613369613,-0.17133561294615393
13,-200.0,-0.13250208893244098,-0.13250208893244098
14,-200.0,-0.38474426586401284,-0.27432055417517137
15,-200.0,-0.49384930991822135,-0.2622428168619668
16,-200.0,-0.12049319091200188,-0.12049319091200188
17,-200.0,-0.32840041237498707,-0.13212962548978566
18,-200.0,-0.36917734597064356,-0.30703656137941704
19,-200.0,-0.5897464248679147,-0.26180933528542943
20,-200.0,-0.8380760958454834,-0.32609994244910356
21,-200.0,-0.922218200022381,-0.25589107900836755
22,-200.0,-0.9368254250565775,-0.19359590721661166
23,-200.0,-0.4932821049504774,-0.39465731319572217
24,-200.0,-0.7145300350970992,-0.08986469565094148
25,-200.0,-0.9944762077227735,-0.12558871283773013
26,-200.0,-0.3288821726423278,-0.3288821726423278
27,-200.0,-0.08703380421784923,-0.08464979977546674
28,-200.0,-0.2455986640369305,-0.2450277906028027
29,-200.0,-0.3667860108623874,-0.3667860108623874
30,-200.0,-0.5628979194344917,-0.19193205221095744
31,-200.0,-0.6173577565929258,-0.36907214298625124
32,-200.0,-0.6184965780466174,-0.4015635024230451
33,-200.0,-0.5500327921923928,-0.4220615359191131
34,-200.0,-0.26912091990891374,-0.26912091990891374
35,-200.0,-0.6459193906022485,-0.26352961601151753
36,-200.0,-0.11920575432278094,-0.11893719359118977
37,-200.0,-0.8096992064604512,-0.16304607260700596
38,-200.0,-0.4981665908947023,-0.4139542639173957
39,-200.0,-0.6950799731582931,-0.1834537617813314
40,-200.0,-0.32256851707670686,-0.32256851707670686
41,-200.0,-0.7685151362934327,-0.27498197754601644
42,-200.0,-0.2633749574943042,-0.25040733767936946
43,-200.0,-0.6791888476470076,-0.09582607041947462
44,-200.0,-0.39760776008792653,-0.392963420756194
45,-200.0,-0.6654237191218849,-0.2949869250975992
46,-200.0,-0.2539770540904988,-0.22707541910297885
47,-200.0,-0.14102086725308888,-0.08253067632279633
48,-200.0,-0.936374224764547,-0.1069011008075848
49,-200.0,-0.5515008197979165,-0.31372865798158694
50,-200.0,-0.9601262230852206,-0.12948355577587917
51,-200.0,-0.696412778058267,-0.3669459384322834
52,-200.0,-0.3912228094593712,-0.375663446042732
53,-200.0,0.01103266811407218,0.01103266811407218
54,-200.0,-0.6325629808111817,-0.33557867825113213
55,-200.0,-0.4875179859118501,-0.4088725686851587
56,-200.0,-0.4501597781367856,-0.2825078276816283
57,-200.0,-0.5982205808880586,-0.34019316171245023
58,-200.0,-0.5016751105015672,-0.3673345374405503
59,-200.0,-0.41848352238406233,-0.37046838688436046
60,-200.0,-0.8012905352456763,-0.2738237649390696
61,-200.0,-0.7181840846111808,-0.30868614669039346
62,-200.0,-0.17369228031364203,-0.17369228031364203
63,-200.0,-0.9251185784111592,-0.16366805697193804
64,-200.0,-0.4173099595927809,-0.21304573115405676
65,-200.0,-0.6551153210137844,-0.3609294516769468
66,-200.0,-0.1928822611636536,-0.1928822611636536
67,-200.0,-0.5985097208084463,-0.3352554418794365
68,-200.0,-0.21104347168383983,-0.21104347168383983
69,-200.0,-0.6752675667902029,-0.22962044148831337
70,-200.0,-0.6580475730858205,-0.3943855611366313
71,-200.0,-0.13770671792259156,-0.13770671792259156
72,-200.0,-0.2706630674075385,-0.2706630674075385
73,-200.0,-0.7257483194572205,-0.3215253772399652
74,-200.0,-0.6767628476288723,-0.2532552748362112
75,-200.0,-0.7882725544851763,-0.2417668796838984
76,-200.0,-0.7588166547719339,-0.27398341019553113
77,-200.0,-0.4251439417089338,-0.2418672830439342
78,-200.0,-0.6865696851751635,-0.3146904728435612
79,-200.0,-0.7209717003643373,-0.33582373221948114
80,-200.0,-0.6483830613658489,-0.41690637619969145
81,-200.0,-0.3543896670914839,-0.33210693015879494
82,-200.0,-0.4312831177106473,-0.37153790181454865
83,-200.0,-0.6274985358039132,-0.38473576861928593
84,-200.0,-0.9073033862947432,-0.17669965955316635
85,-200.0,-0.38780749866711794,-0.36084310873610786
86,-200.0,-0.48629831796151535,-0.45753794354804805
87,-200.0,-0.4018397863450873,-0.2705570241802027
88,-200.0,-0.47172691507579834,-0.26170212339301685
89,-200.0,-0.6774365419220568,-0.3055485505067309
