Episode,TotalReward,FinalPosition,MaxPosition
0,-200.0,-0.37014485853966284,-0.3065937135036821
1,-200.0,-0.4041399169718772,-0.3942017434909658
2,-200.0,-0.34093956209890186,-0.3401290354625808
3,-200.0,-0.8134622376049825,-0.22018385217800648
4,-200.0,-0.3827695800370998,-0.2394438396452962
5,-200.0,-0.40868612346881045,-0.23172518200095352
6,-200.0,-0.624883050236815,-0.12851490364380994
7,-200.0,-0.4616443860613509,-0.09525897216763836
8,-200.0,-0.6857385885248937,-0.23008704311802192
9,-200.0,-0.7068578288260917,-0.2741954033988031
10,-200.0,-0.23912944095814065,-0.23912944095814065
11,-200.0,-0.7056534331674026,-0.35843963084942676
12,-200.0,-0.846580228876203,-0.17277695613097813
13,-200.0,-0.3800927616220923,-0.22671061969715428
14,-200.0,-0.49786612160313815,-0.13528477812034287
15,-200.0,-0.5671575366602498,-0.1621444894635309
16,-200.0,-0.3650002959600601,-0.20380713681619092
17,-200.0,-0.8755537096129891,-0.15617691568671488
18,-200.0,-0.5851953183631818,-0.1696675716400458
19,-200.0,-0.3429915776390775,-0.2044820387687162
20,-200.0,-0.3994224257621541,-0.2665922946668873
21,-200.0,-0.30553584803350425,-0.27415135216519965
22,-200.0,-0.06651143507545293,-0.06651143507545293
23,-200.0,-0.6549091298736004,-0.1540536155586727
24,-200.0,-0.4274804130710827,-0.18645718127765495
25,-200.0,-0.3947655112929996,-0.3947655112929996
26,-200.0,-0.665710084706431,-0.35416726481591987
27,-200.0,-0.7179084491977676,-0.1399546347079993
28,-200.0,-0.5074985633504728,-0.3399302595996334
29,-200.0,-0.513069331577248,-0.17784316997896882
30,-200.0,-0.29360307287729204,-0.29360307287729204
31,-200.0,-0.6135428828088278,-0.23516444348208587
32,-200.0,-0.3480573021431642,-0.329841313872404
33,-200.0,-0.3373511135048808,-0.25106923095185024
34,-200.0,-0.16823374208321598,-0.16823374208321598
35,-200.0,-0.5493805041100737,-0.4373476658851174
36,-200.0,-0.7161631275180507,-0.0578223883767541
37,-200.0,-0.5061389332525265,-0.23492361379122104
38,-200.0,-0.7501824052058257,-0.22321178439359599
39,-200.0,-0.16480507477657327,-0.16480507477657327
40,-200.0,-0.6065981588724713,-0.21318426806321333
41,-200.0,-1.0610586577581322,-0.04840249861972151
42,-200.0,-0.9448179068551535,-0.14019695442741859
43,-200.0,-0.8342195053261189,-0.3109828304087838
44,-200.0,-0.3255767089721909,-0.22668888229049042
45,-200.0,-0.3453359985521968,-0.31678950442468046
46,-200.0,-0.9772314926812545,-0.1831006999072596
47,-200.0,-0.8119248856628414,-0.12480098232203375
48,-200.0,-0.017873680755124376,-0.017873680755124376
49,-200.0,-0.17887997604312025,-0.17887997604312025
50,-200.0,-0.6818796625158211,-0.19106015842452795
51,-200.0,-0.5495349738582789,-0.4146793104511598
52,-200.0,-0.448525918977761,-0.4055294503684026
53,-200.0,-0.20720562388206748,-0.20720562388206748
54,-200.0,-0.7473000650851863,-0.36844694967600394
55,-200.0,-0.32708650214289936,-0.32708650214289936
56,-200.0,-0.48491948710831256,-0.44662028588139957
57,-200.0,-0.301912004009196,-0.12582691925850614
58,-200.0,-0.7361380816702617,-0.11078524173980778
59,-200.0,-0.5920438021835075,-0.3863354896764046
60,-200.0,-0.8034147397201736,-0.13217870768417497
61,-200.0,-0.5836950025243884,-0.4664044593085044
62,-200.0,-0.39706800144565946,-0.39706800144565946
63,-200.0,-0.40177897782504784,-0.32700906614827785
64,-200.0,-0.37556140013736344,-0.2298716853493837
65,-200.0,-0.21165674173977406,-0.21165674173977406
66,-200.0,-0.43886036246275,-0.2674514895202297
67,-200.0,-0.8763007677168919,-0.15551263772952054
68,-200.0,-0.36054459416800566,-0.3088991085992742
69,-200.0,-0.7927948059485332,-0.26537099993391844
70,-200.0,-0.5889524914795704,-0.169967916613259
71,-200.0,-0.7882430477504363,-0.29775237564477036
72,-200.0,-0.5283017655310087,-0.16056830312448075
73,-200.0,-0.881292147963112,-0.07085857209599367
74,-200.0,-0.361816456152811,-0.2644066729056702
75,-200.0,-0.5509343466967676,-0.366749932871279
76,-200.0,-0.7184138261305533,-0.22404192316009824
77,-200.0,-0.8624461405087249,-0.3153616858961174
78,-200.0,-0.32486138108869095,-0.32486138108869095
79,-200.0,-0.7009349422408954,-0.30230327649410627
80,-200.0,-0.07230401859207547,-0.07230401859207547
81,-200.0,-0.6714518940569129,-0.033714768186209894
82,-200.0,-0.995370078738098,-0.1368488870729837
83,-200.0,-0.329745997000909,-0.12142240156938414
84,-200.0,-0.6279230181080554,-0.1368688955495171
85,-200.0,-0.44733861262344227,-0.10175130258766184
86,-200.0,-0.5045358868216495,-0.2598475921709185
87,-200.0,-0.43265169041181856,-0.20643883186612144
88,-200.0,-0.8134414580313308,-0.3331761495289592
89,-200.0,-0.6279672542762066,-0.3436244969048488
90,-200.0,-0.7456320939241596,-0.181366918212785
91,-200.0,-0.5149863399135466,-0.23094689373383664
92,-200.0,-0.5686291007821106,-0.13303868481824568
93,-200.0,-0.7560508644683255,-0.23978035738339265
94,-200.0,-0.30201006654059964,-0.30201006654059964
95,-200.0,-0.23017907812405297,-0.23017907812405297
96,-200.0,-0.23250463283203904,0.07013220698848717
97,-200.0,-0.361458808401928,-0.2831245137643089
98,-200.0,-0.7079824693389272,-0.14940589996455203
99,-200.0,-0.26699004320894765,-0.20825719573999765
100,-200.0,-0.9643155546914884,-0.1667709645030242
101,-200.0,-0.28109755719625523,-0.0565736127373774
102,-200.0,-0.6610450743268533,-0.04298159879897227
103,-200.0,-0.1264474295085715,-0.1264474295085715
104,-200.0,-0.5119734331428761,-0.35000967165222546
105,-200.0,-0.9435437664055628,-0.13679908874236446
106,-200.0,-0.46591386994229944,-0.3866027937947958
107,-200.0,-0.09425851786185506,-0.007216074833540819
108,-200.0,-0.059204526367679054,-0.048720199794531224
109,-200.0,-0.5246584781206365,-0.3956223092453957
110,-200.0,-0.4780244832814794,-0.2845106631963732
111,-200.0,-0.445836299430712,-0.26154639570773647
112,-200.0,-1.0500341086919516,-0.03434683920542261
113,-200.0,-0.48333798783756277,-0.36379148311583615
114,-200.0,-0.7367586848007854,-0.2286460047768147
115,-200.0,-0.7213427492103571,-0.13283705116857386
116,-200.0,-0.6933241527064876,-0.15179110484090627
117,-200.0,-0.23715497721077897,-0.23715497721077897
118,-200.0,-0.8334703541681857,-0.20860257861652343
119,-200.0,-0.7434691759669714,-0.16771261596938916
120,-200.0,-0.014696034524193002,0.08392269563559808
121,-200.0,-1.0083098100908119,-0.14736903923859804
122,-200.0,-0.5598512151110387,-0.24026645814663505
123,-200.0,-0.26895717673183933,-0.17627092125048924
124,-200.0,-0.39813400853944864,-0.3192390654309555
125,-200.0,-0.37931608835847874,-0.34787219139399084
126,-200.0,-0.606927767993876,-0.4222533575364629
127,-200.0,-0.8187009538217128,-0.18439102982311378
128,-200.0,-0.5864510643891869,-0.1360846985051172
129,-200.0,-0.2601752747809479,-0.2007070595186187
130,-200.0,-0.5357719980890447,-0.23706791812759223
131,-200.0,-0.506517923611146,-0.24628509195703624
132,-200.0,-0.4591296063850536,-0.29371737058952607
133,-200.0,-0.6821410476648782,-0.36534396167770244
134,-200.0,-0.4384751008506495,-0.01990736100822929
135,-200.0,-0.866289433413147,-0.05698845772049517
136,-200.0,-0.6061613028936256,-0.3652509975715943
137,-200.0,-0.21610623066109153,-0.21610623066109153
138,-200.0,-0.591860747922656,-0.04336268255710246
139,-200.0,-1.1387362091651665,-0.04305487111187865
140,-200.0,-0.5423899448417481,-0.3702498969468694
141,-200.0,-0.24558303154694006,-0.23395020819866494
142,-200.0,-0.5817918710278392,-0.07341025552701977
143,-200.0,-0.8084537173875713,-0.3099303270367902
144,-200.0,-0.31735129252904215,-0.12287503140198801
145,-200.0,-0.5447889769807442,-0.29616663646768254
146,-200.0,-0.9352379860805208,-0.14020793066126147
147,-200.0,-0.35021188528891334,-0.24035537501385953
148,-200.0,-0.311563244185433,-0.27219819947245016
