Episode,TotalReward,FinalPosition,MaxPosition
0,-200.0,-0.46834161389635703,-0.29788665186415136
1,-200.0,-0.7956411520548314,-0.2120068174006983
2,-200.0,-0.626551857993791,-0.3687133369511904
3,-200.0,-0.4295101570641659,-0.17060691439983036
4,-200.0,-0.6399576237864002,-0.2856760699363534
5,-200.0,-0.727713497988358,-0.3665698371644726
6,-200.0,-0.5672983816645957,-0.3667370421159556
7,-200.0,-0.40813811311884657,-0.3239091724781356
8,-200.0,-0.5205392081984077,-0.36583215717292406
9,-200.0,-0.4889781676262163,-0.25532726063301214
10,-200.0,-0.47337563585637593,-0.2706156687060251
11,-200.0,-0.7228018587194714,-0.33346946273002315
12,-200.0,-0.449155813121322,-0.23983983617434648
13,-200.0,-0.5176549656206235,-0.4647820862461768
14,-200.0,-0.6174413365636131,-0.36303433847766625
15,-200.0,-0.6026941530286319,-0.31927061663075873
16,-200.0,-0.5837273246527612,-0.2824547559646741
17,-200.0,-0.4710165001745761,-0.4028214025018549
18,-200.0,-0.570895341485663,-0.30537661685556255
19,-200.0,-0.3393815835877256,-0.3075993914257092
20,-200.0,-0.5867967127127988,-0.13880899518033185
21,-200.0,-0.5822388576420905,-0.2802284789878982
22,-200.0,-0.8294045600236889,-0.19269358300302086
23,-200.0,-0.5556577135943098,-0.42194901655694167
24,-200.0,-0.5072317972176886,-0.2629878058781094
25,-200.0,-0.3861817629468007,-0.3433049786677009
26,-200.0,-0.3832534248346838,-0.3832534248346838
27,-200.0,-0.2906195594898466,-0.24777167232805072
28,-200.0,-0.378865884260234,-0.2612112637947173
29,-200.0,-0.5068395075036215,-0.423659595062592
30,-200.0,-0.7299679942006593,-0.3196212719883334
31,-200.0,-0.48333324013554885,-0.31707622096618937
32,-200.0,-0.694403643416121,-0.15692302631850288
33,-200.0,-0.43817266287211704,-0.40389041871694653
34,-200.0,-0.7792757947421985,-0.3910106087785766
35,-200.0,-0.30426387645484926,-0.26990891991238697
36,-200.0,-0.8600320669739198,-0.20904781731000777
37,-200.0,-0.6047128846071853,-0.32438078367750955
38,-200.0,-0.06320799680411562,-0.06320799680411562
39,-200.0,-0.561736648471359,-0.4019676299669513
40,-200.0,-0.3363064581323235,-0.2775408074048774
41,-200.0,-0.44751193289351676,-0.219221575218959
42,-200.0,-0.5948205523696191,-0.41800286674541887
43,-200.0,-0.5195293194131174,-0.35753860106892044
44,-200.0,-0.537531600397804,-0.29108486526856653
45,-200.0,-0.7035586390210963,-0.29750123350821317
46,-200.0,-0.5924576042016287,-0.22854621865667074
47,-200.0,-0.5399332105479284,-0.39839915576835727
48,-200.0,-0.6416511760411111,-0.20139652835411326
49,-200.0,-0.8351926196168755,-0.11257729476384692
50,-200.0,-0.521608494168191,-0.2992049163655883
51,-200.0,-0.45723075720468925,-0.38423013602423556
52,-200.0,-0.5317454058374591,-0.3330322039322707
53,-200.0,-0.5843295942256977,-0.28279884193523613
54,-200.0,-0.39577185533600506,-0.346509490535217
55,-200.0,-0.20433314534694919,-0.191579154775654
56,-200.0,-0.6714490166385464,-0.4039763398215936
57,-200.0,-0.47846292587277867,-0.4252507353079573
58,-200.0,-0.7120925185481306,-0.34328680957179025
59,-200.0,-0.814041955661336,-0.2699529956862078
60,-200.0,-0.5619008902241329,-0.20264864431000348
61,-200.0,-0.27146961922786267,-0.27146961922786267
62,-200.0,-0.5193911178603197,-0.3425618397112945
63,-200.0,-0.47764138093033953,-0.25470186956486124
64,-200.0,-0.21092181394236093,-0.21092181394236093
65,-200.0,-0.2882837312942284,-0.2521113054410281
66,-200.0,-0.5757940146660405,-0.3522106959553162
67,-200.0,-0.28481830882767506,-0.28481830882767506
68,-200.0,-0.2953573907383035,-0.29049476763050625
69,-200.0,-0.5100986551658796,-0.35451511778486544
70,-200.0,-0.4131848639969093,-0.23689908837011975
71,-200.0,-0.4085905718340367,-0.4085905718340367
72,-200.0,-0.8785114407675122,-0.1857735219606353
73,-200.0,-0.5022656096425225,-0.16541298005871555
74,-200.0,-0.49771475842772045,-0.37906058944517235
75,-200.0,-0.34508977980249383,-0.2404705285740499
76,-200.0,-0.5099412064705685,-0.3060185213118435
77,-200.0,-0.35800218627046887,-0.300377537019035
78,-200.0,-0.5964090402688467,-0.18746680049980022
79,-200.0,-0.8129930530036963,-0.14966075398409603
80,-200.0,-0.6480753465663129,-0.2681018086693096
81,-200.0,-0.6838847281196299,-0.31952686131669206
82,-200.0,-0.5235843262759685,-0.3809728074114926
83,-200.0,-0.3107788215376695,-0.3107788215376695
84,-200.0,-0.6483454625358548,-0.3109854814305285
85,-200.0,-0.7804391230800226,-0.2847239421524658
86,-200.0,-1.135403422270733,-0.006519336438933257
87,-200.0,-0.7284155738310886,-0.1777043805812791
88,-200.0,-0.5717402932774189,-0.45656058067539157
89,-200.0,-0.6703207024737773,-0.30986113969606627
90,-200.0,-0.3135535927807539,-0.30792959975132234
91,-200.0,-0.46979560336247067,-0.34840036276188646
92,-200.0,-0.7272562675867418,-0.23005124252763776
93,-200.0,-0.37496724426004063,-0.309894768511611
94,-200.0,-0.23800502490713815,-0.22194018748848346
95,-200.0,-0.7987760346317786,-0.25726055834342987
96,-200.0,-0.3763523092639085,-0.3763523092639085
97,-200.0,-0.2946737928594774,-0.2946737928594774
98,-200.0,-0.338181686183274,-0.3088812627858704
99,-200.0,-0.6012013594395257,-0.2356241924186378
100,-200.0,-0.3779144016441152,-0.35905859548887836
101,-200.0,-0.667133974020161,-0.24221337432509285
102,-200.0,-0.5219763420176278,-0.1977709548394915
103,-200.0,-0.46626036419786715,-0.381921662095882
104,-200.0,-0.19549693760070308,-0.19549693760070308
105,-200.0,-0.4360490480804301,-0.3455271643968826
106,-200.0,-0.7688485118514929,-0.15190747997273135
107,-200.0,-0.6714209038556477,-0.2971358941735496
108,-200.0,-0.5321098470106549,-0.4659468203594094
109,-200.0,-0.8825769988352254,-0.22472855966595398
110,-200.0,-0.8993760771544462,-0.12808636056258024
111,-200.0,-0.18351803236843367,-0.18351803236843367
112,-200.0,-0.4209580776026003,-0.4209580776026003
113,-200.0,-0.5416655714867896,-0.3977628944119144
114,-200.0,-0.3735135194782216,-0.34305515136023557
115,-200.0,-0.31741083857843344,-0.22002963605794812
116,-200.0,-0.3535653588251915,-0.3535653588251915
117,-200.0,-0.04511840358914515,-0.04467045615351124
118,-200.0,-0.39095222100075117,-0.39095222100075117
119,-200.0,-0.6551264950083248,-0.3746019577397771
120,-200.0,-0.242518657969025,-0.242518657969025
121,-200.0,-0.9173577560316487,-0.15502027760454268
122,-200.0,-0.16709322943844485,-0.16612051363925773
123,-200.0,-0.4481904828466001,-0.4301501088561693
124,-200.0,-0.354182739972904,-0.354182739972904
125,-200.0,-0.5421847729338394,-0.3894150109483276
126,-200.0,-0.7312382954554949,-0.31662880827667433
127,-200.0,-0.9442147499065552,-0.05509839931339352
128,-200.0,-0.7121964570901993,-0.1998350438349156
129,-200.0,-0.44158618000942645,-0.34952129984870817
130,-200.0,-0.6070993797997064,-0.329838997935948
131,-200.0,-0.8528969910649382,-0.18117800841638598
132,-200.0,-0.29678976147063163,-0.29678976147063163
133,-200.0,-0.4674952195653351,-0.32408470140594553
134,-200.0,-0.11358314658322295,-0.10308349226131772
135,-200.0,-0.6986464150448417,-0.3854506167452846
136,-200.0,-0.8412789224486569,-0.21920970253254596
137,-200.0,-0.9144987768921615,-0.07043363484842192
138,-200.0,-0.65943555641415,-0.363150069193666
139,-200.0,-0.6157885247639774,-0.23660739922778073
140,-200.0,-0.5420943772186261,-0.1494823687661745
141,-200.0,-0.4460461773655559,-0.3106451665152241
142,-200.0,-0.7559547903374227,-0.1963229904696872
143,-200.0,-0.6883288093218527,-0.3985950862575559
144,-200.0,-0.5186466988992227,-0.13771732243069423
145,-200.0,-0.49426943711115734,-0.2649496942241618
146,-200.0,-0.5713329987033409,-0.14770799616214889
147,-200.0,-0.5735383791859903,-0.40862424586443413
148,-200.0,-0.6174690614493806,-0.3675516981943618
149,-200.0,-0.7029094696965174,-0.4058410678066038
150,-200.0,-0.7455124015306376,-0.2882752426096259
151,-200.0,-0.47976592190903306,-0.3433648187055463
152,-200.0,-0.467744648657582,-0.33314806902220506
153,-200.0,-0.939903865936597,-0.02378229814643601
154,-200.0,-0.9005323541875596,-0.2629175450431701
155,-200.0,-0.5525937266649303,-0.16996919022660886
156,-200.0,-0.7264528970632452,-0.30876031739879084
157,-200.0,-0.10571810578386454,-0.10571810578386454
158,-200.0,-0.5435491988798787,-0.11515422156470555
159,-200.0,-0.6148731880343705,-0.3477155921038256
160,-200.0,-0.43580158448976525,-0.2657353099336921
161,-200.0,-0.36915942140181246,-0.36915942140181246
162,-200.0,-0.3026323786418468,-0.21462347695628517
163,-200.0,-0.49202715550735465,-0.43201001552042434
164,-200.0,-0.5882733590601666,-0.42466944715883287
