Episode,"Reward, FinalPosition",MaxPosition
0,-200.0,-0.6328706003376119,-0.4257808692700772
1,-200.0,-0.6361027837036054,-0.4827235448415633
2,-200.0,-0.6332966354321907,-0.45034764054935583
3,-200.0,-0.5584087350126712,-0.5468134235676116
4,-200.0,-0.6328528168442837,-0.5347739258183526
5,-200.0,-0.6296301181506401,-0.5260280154387205
6,-200.0,-0.5565398969199882,-0.5302078485388998
7,-200.0,-0.5607032321155702,-0.5441395289616259
8,-200.0,-0.6324953222675831,-0.4425893905012097
9,-200.0,-0.6299360794129125,-0.4658692820767045
10,-200.0,-0.633953236520802,-0.4575544792703784
11,-200.0,-0.6303996053594877,-0.5221369873014254
12,-200.0,-0.6382815622433115,-0.45206708177812616
13,-200.0,-0.6309865595951171,-0.4729645865257023
14,-200.0,-0.556726168352228,-0.5486984465930128
15,-200.0,-0.5551182301010706,-0.5438820462504484
16,-200.0,-0.6298468983860924,-0.5223239994851849
17,-200.0,-0.6352918973005939,-0.4044060625140987
18,-200.0,-0.563319937573656,-0.5488653108636143
19,-200.0,-0.638772411962823,-0.49784311764634237
20,-200.0,-0.6308802562452391,-0.5215141529986215
21,-200.0,-0.6318064969881554,-0.43552221921456996
22,-200.0,-0.6374527367168065,-0.5113855561573115
23,-200.0,-0.5601117451625292,-0.5485606173166392
24,-200.0,-0.6353244558136038,-0.42920988255641157
25,-200.0,-0.6310795114576842,-0.4727931269670148
26,-200.0,-0.6308631050769063,-0.5107657510119709
27,-200.0,-0.630038029290582,-0.4851646221216803
28,-200.0,-0.6388376922495691,-0.4634085179100715
29,-200.0,-0.6301204759314518,-0.5211522370312561
30,-200.0,-0.6376128520350147,-0.4627127755520938
31,-200.0,-0.6370309811166471,-0.5022601569072456
32,-200.0,-0.5542120750564554,-0.5485922506904949
33,-200.0,-0.6327138707346694,-0.5209400565392143
34,-200.0,-0.6352986096044506,-0.5196046394892839
35,-200.0,-0.6345227911791538,-0.5291095454489594
36,-200.0,-0.6327103144121704,-0.520950226257237
37,-200.0,-0.6301385689122313,-0.5230556558392809
38,-200.0,-0.6345838878856569,-0.5862236861570691
39,-200.0,-0.6321610677483622,-0.5349366116971744
40,-200.0,-0.6373749958352533,-0.5387471910742994
41,-200.0,-0.6326237216403686,-0.5846624952768753
42,-200.0,-0.5568839465025626,-0.5466947410022169
43,-200.0,-0.5582390535280028,-0.548170158380587
44,-200.0,-0.557949244824594,-0.5487450568589924
45,-200.0,-0.6307551147933378,-0.4921134082300469
46,-200.0,-0.6295080686200987,-0.5239146848976864
47,-200.0,-0.5584478539119554,-0.5536702700705224
48,-200.0,-0.6322386994650714,-0.5844231171372085
49,-200.0,-0.5579492562400086,-0.5487448409294872
50,-200.0,-0.6390495642532233,-0.4100603990643353
51,-200.0,-0.5603542792990347,-0.550015579825246
52,-200.0,-0.629422020806159,-0.4939468759160542
53,-200.0,-0.6361601540688809,-0.45257341574149756
54,-200.0,-0.6359341838592638,-0.42677753944944197
55,-200.0,-0.5621543233929531,-0.5487387829890895
56,-200.0,-0.6393219543962688,-0.40698959421076486
57,-200.0,-0.6373732402869227,-0.5252085528092034
58,-200.0,-0.6329342285877158,-0.5118547394924012
59,-200.0,-0.6289927983670427,-0.40758136421901914
60,-200.0,-0.636582775363705,-0.4809707180308819
61,-200.0,-0.6326392348385746,-0.5178470599056052
62,-200.0,-0.5305012906787839,-0.5266360500298509
63,-200.0,-0.5320773959872915,-0.5255063925886355
64,-200.0,-0.6339753002870157,-0.4928680235697393
65,-200.0,-0.6390498089082888,-0.4100597300157822
66,-200.0,-0.6323852492489332,-0.5363185761424152
67,-200.0,-0.5504452684395312,-0.5386379291976547
68,-200.0,-0.5518342723890802,-0.5487683314912356
69,-200.0,-0.6386850901239786,-0.40964505969566734
70,-200.0,-0.6360401875431421,-0.5022304725570086
71,-200.0,-0.6323573829250569,-0.529715633381628
72,-200.0,-0.631333597855484,-0.42958118112488497
73,-200.0,-0.6309243583887085,-0.5847764043353084
74,-200.0,-0.5296109952778205,-0.5249632229728612
75,-200.0,-0.5294796094381062,-0.5247128404984871
76,-200.0,-0.5312433141228087,-0.5249565640521094
77,-200.0,-0.5490621124768341,-0.530385707534541
78,-200.0,-0.5320234209019101,-0.5309753443039434
79,-200.0,-0.6323251158021739,-0.5064615373274837
80,-200.0,-0.6344313255561487,-0.5916255912702539
81,-200.0,-0.631940548055166,-0.5151076689406981
82,-200.0,-0.5543773128547574,-0.5246250287062917
83,-200.0,-0.6371046983715831,-0.41641854767272146
84,-200.0,-0.5594897780921175,-0.547045819550686
85,-200.0,-0.6343307196572413,-0.444075843333795
86,-200.0,-0.6354685174175633,-0.42593194305395743
87,-200.0,-0.6368895594461902,-0.43220937225716294
88,-200.0,-0.6296514593160752,-0.5976523882471555
89,-200.0,-0.5647285877534951,-0.547813310877452
90,-200.0,-0.6318818979129435,-0.584612765886725
91,-200.0,-0.6367165536928626,-0.4005377423096173
92,-200.0,-0.6297268323449912,-0.4688414532476323
93,-200.0,-0.630917475454417,-0.5274100496250244
94,-200.0,-0.638699564782521,-0.476895803838365
95,-200.0,-0.6333063553448972,-0.45030021938705966
96,-200.0,-0.5548229585710428,-0.5490087142819782
97,-200.0,-0.5601350604658869,-0.5495455499885525
98,-200.0,-0.6359684765904583,-0.47179165793947253
99,-200.0,-0.5565901063464482,-0.5384527062357837
