Episode,"Reward, FinalPosition",MaxPosition
0,-200.0,-0.36076072886344407,-0.3457194686701254
1,-200.0,-0.31993286655821224,-0.2919840543641783
2,-200.0,-0.36523768756940167,-0.35248684090228544
3,-200.0,-0.34703058750980215,-0.25666446454837755
4,-200.0,-0.3258615844405384,-0.298948606706025
5,-200.0,-0.3668072028094125,-0.35489929660519354
6,-200.0,-0.4247229377114385,-0.2556816438117418
7,-200.0,-0.5242549059997419,-0.5162961502242469
8,-200.0,-0.46690447419184156,-0.2527164878785367
9,-200.0,-0.33375606503833183,-0.30864873142950766
10,-200.0,-0.5250858487840193,-0.5066152722508996
11,-200.0,-0.37405834474360034,-0.36629011223827107
12,-200.0,-0.3655748330723169,-0.35300335437457425
13,-200.0,-0.3610739781549346,-0.3461873231745683
14,-200.0,-0.37088269709820504,-0.3612543481911424
15,-200.0,-0.2827480400273279,-0.25949648922392515
16,-200.0,-0.5130164067500866,-0.24662782984173104
17,-200.0,-0.31301429652129836,-0.28414992044083764
18,-200.0,-0.3082157535814799,-0.2788987191785222
19,-200.0,-0.5236669427496603,-0.5228443985451379
20,-200.0,-0.5161374501041776,-0.24701178200567703
21,-200.0,-0.5067924579852072,-0.24762323000386843
22,-200.0,-0.35506947503728403,-0.3373728107153726
23,-200.0,-0.37443489197828045,-0.36689168693804886
24,-200.0,-0.3783316780676674,-0.2576449254596709
25,-200.0,-0.30336524725131336,-0.27373303160053114
26,-200.0,-0.3602391098275541,-0.3449423294991011
27,-200.0,-0.5110337316926592,-0.2466348997498953
28,-200.0,-0.3596333725507533,-0.34404290216546274
29,-200.0,-0.309034998925096,-0.27978510460177175
30,-200.0,-0.5225834134351288,-0.51220238647129
31,-200.0,-0.5220446362101302,-0.5057914014223965
32,-200.0,-0.5228090725824391,-0.5147853684333182
33,-200.0,-0.29257514600513534,-0.26265723238189725
34,-200.0,-0.29634150423155803,-0.2664607625536313
35,-200.0,-0.5250784058626836,-0.5067060514219693
36,-200.0,-0.5154146793105503,-0.25022871249980255
37,-200.0,-0.2865642191565451,-0.2609542318652701
38,-200.0,-0.3771911795606328,-0.3713214874539698
39,-200.0,-0.4780578349482663,-0.2532277988767891
40,-200.0,-0.5083254368945388,-0.24992891899676326
41,-200.0,-0.35241309729107767,-0.333578585537163
42,-200.0,-0.33920547545124463,-0.31564236709594196
43,-200.0,-0.36157455615811496,-0.3469367566156478
44,-200.0,-0.5064626275093486,-0.2475592421186242
45,-200.0,-0.5178294532792143,-0.24615491169284143
46,-200.0,-0.515306398694954,-0.24673002892274687
47,-200.0,-0.5231233837123097,-0.5183217310122145
48,-200.0,-0.5233358223805541,-0.520685971854424
49,-200.0,-0.47742667736571937,-0.2530712410716016
50,-200.0,-0.358363905428726,-0.3421686017679837
51,-200.0,-0.30137666190556855,-0.27165472118425826
52,-200.0,-0.3321723683845142,-0.3066625295842856
53,-200.0,-0.36995401302450015,-0.3597951330609157
54,-200.0,-0.5219661364183222,-0.5048173861397756
55,-200.0,-0.37342627237186476,-0.3652823669989713
56,-200.0,-0.5231951068007058,-0.5191216554051
57,-200.0,-0.3590148541658473,-0.3431278825598447
58,-200.0,-0.3662338062209474,-0.3540156145162609
59,-200.0,-0.361021784887005,-0.34610930963748954
60,-200.0,-0.3111482103369207,-0.28209063595728323
61,-200.0,-0.32339920952337375,-0.29602357548501557
62,-200.0,-0.376796567233036,-0.25677293752111924
63,-200.0,-0.32991426520259265,-0.303865823033552
64,-200.0,-0.28372845142426695,-0.2593847934855199
65,-200.0,-0.3417571276613748,-0.2615122137935268
66,-200.0,-0.5109374764796559,-0.24668824070357967
67,-200.0,-0.30164723930036236,-0.2719361924447767
68,-200.0,-0.3561462017663234,-0.3389293074941748
69,-200.0,-0.5100668511339036,-0.2494217912176882
70,-200.0,-0.5224511199967569,-0.510664737753007
71,-200.0,-0.31576410553726625,-0.2872254360182094
72,-200.0,-0.3593309478755862,-0.3435950745507895
73,-200.0,-0.33909724805933106,-0.31550103521640416
74,-200.0,-0.5658383194016181,-0.2352553402441743
75,-200.0,-0.5156123578050351,-0.246834399907678
76,-200.0,-0.31606691675934195,-0.287567159047668
77,-200.0,-0.3372931737085915,-0.3131597667987734
78,-200.0,-0.517190234251712,-0.24668659435753912
79,-200.0,-0.3480064667996598,-0.3274290325745841
80,-200.0,-0.5249597425185156,-0.5081405389476852
81,-200.0,-0.321636409801891,-0.29395800478554623
82,-200.0,-0.3567510652591638,-0.33980835456966046
83,-200.0,-0.35713894911122906,-0.34037382585546866
84,-200.0,-0.5096524971877521,-0.24970545283188486
85,-200.0,-0.31310798132998585,-0.28425389167874104
86,-200.0,-0.5249930171522144,-0.5077406383598565
87,-200.0,-0.30025306644267347,-0.2704902630554378
88,-200.0,-0.39045860523537707,-0.2569316889932784
89,-200.0,-0.36285121380187063,-0.34885799331852124
90,-200.0,-0.36972465581808167,-0.3594357316355861
91,-200.0,-0.30764294981981144,-0.2782814001382833
92,-200.0,-0.5245241683755337,-0.5132386858268709
93,-200.0,-0.3705256781089571,-0.36069262639857885
94,-200.0,-0.3296401064064243,-0.30352906965084503
95,-200.0,-0.3772076087649213,-0.2573026978597211
96,-200.0,-0.3465006088048565,-0.3253690128015278
97,-200.0,-0.3655569269955475,-0.35297589829972814
98,-200.0,-0.35027441774805945,-0.33057142554397695
99,-200.0,-0.3173618289670937,-0.2890354000088933
