Episode,TotalReward,FinalPosition,MaxPosition
0,-200.0,-0.4,-0.4
1,-200.0,-0.4,-0.3
2,-200.0,-0.3,-0.3
3,-200.0,-0.5,-0.4
4,-200.0,-0.8,-0.2
5,-200.0,-0.4,-0.4
6,-200.0,-0.6,-0.3
7,-200.0,-0.7,-0.4
8,-200.0,-0.6,-0.3
9,-200.0,-0.6,-0.3
10,-200.0,-0.4,-0.3
11,-200.0,-0.5,-0.4
12,-200.0,-0.3,-0.3
13,-200.0,-0.3,-0.3
14,-200.0,-0.8,-0.1
15,-200.0,-0.7,-0.2
16,-200.0,-0.5,-0.4
17,-200.0,-0.8,-0.3
18,-200.0,-0.6,-0.3
19,-200.0,-0.5,-0.2
20,-200.0,-0.5,-0.5
21,-200.0,-0.1,-0.1
22,-200.0,-0.5,-0.4
23,-200.0,-0.4,-0.3
24,-200.0,-0.5,-0.4
25,-200.0,-0.6,-0.4
26,-200.0,-0.6,-0.3
27,-200.0,-0.2,-0.1
28,-200.0,-0.8,-0.2
29,-200.0,-0.9,-0.2
30,-200.0,-0.5,-0.4
31,-200.0,-0.9,-0.2
32,-200.0,-0.9,-0.1
33,-200.0,-0.6,-0.1
34,-200.0,-0.8,-0.1
35,-200.0,-0.4,-0.4
36,-200.0,-0.4,-0.3
37,-200.0,-0.5,-0.5
38,-200.0,-0.6,-0.5
39,-200.0,-0.5,-0.5
40,-200.0,-0.6,-0.5
41,-200.0,-0.7,-0.4
42,-200.0,-1.0,-0.0
43,-200.0,-1.0,-0.1
44,-200.0,-0.4,-0.1
45,-200.0,-0.5,-0.4
46,-200.0,-0.6,-0.4
47,-200.0,-0.5,-0.4
48,-200.0,-0.6,-0.4
49,-200.0,-0.4,-0.4
50,-200.0,-0.6,-0.5
51,-200.0,-0.3,-0.3
52,-200.0,-0.6,-0.1
53,-200.0,-0.5,-0.5
54,-200.0,-0.5,-0.5
55,-200.0,-0.8,-0.2
56,-200.0,-0.7,-0.1
57,-200.0,-0.5,-0.5
58,-200.0,-0.9,-0.3
59,-200.0,-0.4,-0.3
60,-200.0,-0.4,-0.4
61,-200.0,-0.8,-0.2
62,-200.0,-0.5,-0.3
63,-200.0,-0.6,-0.2
64,-200.0,-0.5,-0.2
65,-200.0,-0.2,-0.2
66,-200.0,-0.2,-0.2
67,-200.0,-0.2,-0.2
68,-200.0,-0.2,-0.2
