Episode,"Reward, FinalPosition",MaxPosition
0,-137.0,0.5,0.5
1,-149.0,0.5,0.5
2,-144.0,0.5,0.5
3,-140.0,0.5,0.5
4,-140.0,0.5,0.5
5,-150.0,0.5,0.5
6,-151.0,0.5,0.5
7,-132.0,0.5,0.5
8,-147.0,0.5,0.5
9,-141.0,0.5,0.5
10,-148.0,0.5,0.5
11,-149.0,0.5,0.5
12,-140.0,0.5,0.5
13,-148.0,0.5,0.5
14,-148.0,0.5,0.5
15,-148.0,0.5,0.5
16,-135.0,0.5,0.5
17,-149.0,0.5,0.5
18,-139.0,0.5,0.5
19,-138.0,0.5,0.5
20,-139.0,0.5,0.5
21,-133.0,0.5,0.5
22,-138.0,0.5,0.5
23,-133.0,0.5,0.5
24,-140.0,0.5,0.5
25,-142.0,0.5,0.5
26,-140.0,0.5,0.5
27,-137.0,0.5,0.5
28,-133.0,0.5,0.5
29,-133.0,0.5,0.5
30,-137.0,0.5,0.5
31,-135.0,0.5,0.5
32,-145.0,0.5,0.5
33,-150.0,0.5,0.5
34,-151.0,0.5,0.5
35,-200.0,-0.0,0.2
36,-149.0,0.5,0.5
37,-142.0,0.5,0.5
38,-137.0,0.5,0.5
39,-145.0,0.5,0.5
40,-135.0,0.5,0.5
41,-133.0,0.5,0.5
42,-145.0,0.5,0.5
43,-151.0,0.5,0.5
44,-139.0,0.5,0.5
45,-140.0,0.5,0.5
46,-150.0,0.5,0.5
47,-142.0,0.5,0.5
48,-136.0,0.5,0.5
49,-145.0,0.5,0.5
50,-150.0,0.5,0.5
51,-151.0,0.5,0.5
52,-135.0,0.5,0.5
53,-143.0,0.5,0.5
54,-143.0,0.5,0.5
55,-151.0,0.5,0.5
56,-135.0,0.5,0.5
57,-150.0,0.5,0.5
58,-144.0,0.5,0.5
59,-138.0,0.5,0.5
60,-143.0,0.5,0.5
61,-150.0,0.5,0.5
62,-136.0,0.5,0.5
63,-151.0,0.5,0.5
64,-138.0,0.5,0.5
65,-151.0,0.5,0.5
66,-150.0,0.5,0.5
67,-150.0,0.5,0.5
68,-142.0,0.5,0.5
69,-148.0,0.5,0.5
70,-151.0,0.5,0.5
71,-135.0,0.5,0.5
72,-142.0,0.5,0.5
73,-138.0,0.5,0.5
74,-141.0,0.5,0.5
75,-136.0,0.5,0.5
76,-137.0,0.5,0.5
77,-151.0,0.5,0.5
78,-148.0,0.5,0.5
79,-140.0,0.5,0.5
80,-149.0,0.5,0.5
81,-143.0,0.5,0.5
82,-140.0,0.5,0.5
83,-141.0,0.5,0.5
84,-145.0,0.5,0.5
85,-137.0,0.5,0.5
86,-151.0,0.5,0.5
87,-140.0,0.5,0.5
88,-137.0,0.5,0.5
89,-133.0,0.5,0.5
90,-142.0,0.5,0.5
91,-150.0,0.5,0.5
92,-135.0,0.5,0.5
93,-143.0,0.5,0.5
94,-148.0,0.5,0.5
95,-146.0,0.5,0.5
96,-137.0,0.5,0.5
97,-148.0,0.5,0.5
98,-149.0,0.5,0.5
99,-151.0,0.5,0.5
