Episode,"Reward, FinalPosition",MaxPosition
0,-162.0,0.5,0.5
1,-145.0,0.5,0.5
2,-200.0,-0.5,-0.5
3,-149.0,0.5,0.5
4,-144.0,0.5,0.5
5,-140.0,0.5,0.5
6,-146.0,0.5,0.5
7,-148.0,0.5,0.5
8,-152.0,0.5,0.5
9,-139.0,0.5,0.5
10,-200.0,0.4,0.4
11,-150.0,0.5,0.5
12,-152.0,0.5,0.5
13,-200.0,-0.6,-0.5
14,-138.0,0.5,0.5
15,-162.0,0.5,0.5
16,-140.0,0.5,0.5
17,-200.0,0.5,0.5
18,-200.0,-1.1,-0.2
19,-149.0,0.5,0.5
20,-146.0,0.5,0.5
21,-153.0,0.5,0.5
22,-146.0,0.5,0.5
23,-153.0,0.5,0.5
24,-200.0,-0.5,-0.5
25,-149.0,0.5,0.5
26,-145.0,0.5,0.5
27,-141.0,0.5,0.5
28,-149.0,0.5,0.5
29,-144.0,0.5,0.5
30,-149.0,0.5,0.5
31,-151.0,0.5,0.5
32,-147.0,0.5,0.5
33,-200.0,-0.5,-0.5
34,-150.0,0.5,0.5
35,-148.0,0.5,0.5
36,-184.0,0.5,0.5
37,-146.0,0.5,0.5
38,-148.0,0.5,0.5
39,-151.0,0.5,0.5
40,-140.0,0.5,0.5
41,-150.0,0.5,0.5
42,-150.0,0.5,0.5
43,-149.0,0.5,0.5
44,-150.0,0.5,0.5
45,-200.0,0.5,0.5
46,-144.0,0.5,0.5
47,-200.0,-0.6,-0.5
48,-137.0,0.5,0.5
49,-148.0,0.5,0.5
50,-151.0,0.5,0.5
51,-146.0,0.5,0.5
52,-150.0,0.5,0.5
53,-150.0,0.5,0.5
54,-138.0,0.5,0.5
55,-152.0,0.5,0.5
56,-150.0,0.5,0.5
57,-148.0,0.5,0.5
58,-144.0,0.5,0.5
59,-149.0,0.5,0.5
60,-200.0,-0.5,-0.5
61,-150.0,0.5,0.5
62,-193.0,0.5,0.5
63,-151.0,0.5,0.5
64,-147.0,0.5,0.5
65,-142.0,0.5,0.5
66,-150.0,0.5,0.5
67,-150.0,0.5,0.5
68,-149.0,0.5,0.5
69,-150.0,0.5,0.5
70,-150.0,0.5,0.5
71,-136.0,0.5,0.5
72,-151.0,0.5,0.5
73,-146.0,0.5,0.5
74,-149.0,0.5,0.5
75,-152.0,0.5,0.5
76,-151.0,0.5,0.5
77,-151.0,0.5,0.5
78,-151.0,0.5,0.5
79,-140.0,0.5,0.5
80,-146.0,0.5,0.5
81,-150.0,0.5,0.5
82,-149.0,0.5,0.5
83,-151.0,0.5,0.5
84,-152.0,0.5,0.5
85,-151.0,0.5,0.5
86,-133.0,0.5,0.5
87,-143.0,0.5,0.5
88,-152.0,0.5,0.5
89,-140.0,0.5,0.5
90,-149.0,0.5,0.5
91,-149.0,0.5,0.5
92,-148.0,0.5,0.5
93,-196.0,0.5,0.5
94,-152.0,0.5,0.5
95,-143.0,0.5,0.5
96,-162.0,0.5,0.5
97,-144.0,0.5,0.5
98,-200.0,0.5,0.5
99,-150.0,0.5,0.5
