Episode,"Reward, FinalPosition",MaxPosition
0,-155.0,0.5,0.5
1,-154.0,0.5,0.5
2,-149.0,0.5,0.5
3,-153.0,0.5,0.5
4,-145.0,0.5,0.5
5,-144.0,0.5,0.5
6,-145.0,0.5,0.5
7,-169.0,0.5,0.5
8,-143.0,0.5,0.5
9,-149.0,0.5,0.5
10,-154.0,0.5,0.5
11,-145.0,0.5,0.5
12,-146.0,0.5,0.5
13,-165.0,0.5,0.5
14,-143.0,0.5,0.5
15,-146.0,0.5,0.5
16,-156.0,0.5,0.5
17,-155.0,0.5,0.5
18,-154.0,0.5,0.5
19,-146.0,0.5,0.5
20,-165.0,0.5,0.5
21,-162.0,0.5,0.5
22,-143.0,0.5,0.5
23,-154.0,0.5,0.5
24,-153.0,0.5,0.5
25,-155.0,0.5,0.5
26,-165.0,0.5,0.5
27,-155.0,0.5,0.5
28,-145.0,0.5,0.5
29,-143.0,0.5,0.5
30,-155.0,0.5,0.5
31,-146.0,0.5,0.5
32,-143.0,0.5,0.5
33,-146.0,0.5,0.5
34,-149.0,0.5,0.5
35,-149.0,0.5,0.5
36,-165.0,0.5,0.5
37,-148.0,0.5,0.5
38,-155.0,0.5,0.5
39,-153.0,0.5,0.5
40,-145.0,0.5,0.5
41,-146.0,0.5,0.5
42,-154.0,0.5,0.5
43,-155.0,0.5,0.5
44,-154.0,0.5,0.5
45,-155.0,0.5,0.5
46,-147.0,0.5,0.5
47,-153.0,0.5,0.5
48,-153.0,0.5,0.5
49,-155.0,0.5,0.5
50,-146.0,0.5,0.5
51,-153.0,0.5,0.5
52,-144.0,0.5,0.5
53,-144.0,0.5,0.5
54,-152.0,0.5,0.5
55,-156.0,0.5,0.5
56,-144.0,0.5,0.5
57,-145.0,0.5,0.5
58,-151.0,0.5,0.5
59,-146.0,0.5,0.5
60,-154.0,0.5,0.5
61,-146.0,0.5,0.5
62,-153.0,0.5,0.5
63,-145.0,0.5,0.5
64,-172.0,0.5,0.5
65,-152.0,0.5,0.5
66,-155.0,0.5,0.5
67,-154.0,0.5,0.5
68,-151.0,0.5,0.5
69,-152.0,0.5,0.5
70,-174.0,0.5,0.5
71,-156.0,0.5,0.5
72,-154.0,0.5,0.5
73,-152.0,0.5,0.5
74,-146.0,0.5,0.5
75,-144.0,0.5,0.5
76,-166.0,0.5,0.5
77,-146.0,0.5,0.5
78,-155.0,0.5,0.5
79,-149.0,0.5,0.5
80,-153.0,0.5,0.5
81,-153.0,0.5,0.5
82,-144.0,0.5,0.5
83,-153.0,0.5,0.5
84,-145.0,0.5,0.5
85,-145.0,0.5,0.5
86,-146.0,0.5,0.5
87,-156.0,0.5,0.5
88,-148.0,0.5,0.5
89,-145.0,0.5,0.5
90,-154.0,0.5,0.5
91,-153.0,0.5,0.5
92,-153.0,0.5,0.5
93,-145.0,0.5,0.5
94,-154.0,0.5,0.5
95,-144.0,0.5,0.5
96,-146.0,0.5,0.5
97,-154.0,0.5,0.5
98,-153.0,0.5,0.5
99,-154.0,0.5,0.5
