Episode,"Reward, FinalPosition",MaxPosition
0,-200.0,-0.7,-0.4
1,-156.0,0.5,0.5
2,-151.0,0.5,0.5
3,-152.0,0.5,0.5
4,-175.0,0.5,0.5
5,-178.0,0.5,0.5
6,-151.0,0.5,0.5
7,-149.0,0.5,0.5
8,-158.0,0.5,0.5
9,-150.0,0.5,0.5
10,-157.0,0.5,0.5
11,-149.0,0.5,0.5
12,-157.0,0.5,0.5
13,-173.0,0.5,0.5
14,-157.0,0.5,0.5
15,-151.0,0.5,0.5
16,-200.0,-0.5,-0.5
17,-150.0,0.5,0.5
18,-152.0,0.5,0.5
19,-151.0,0.5,0.5
20,-149.0,0.5,0.5
21,-150.0,0.5,0.5
22,-150.0,0.5,0.5
23,-179.0,0.5,0.5
24,-151.0,0.5,0.5
25,-179.0,0.5,0.5
26,-150.0,0.5,0.5
27,-179.0,0.5,0.5
28,-149.0,0.5,0.5
29,-150.0,0.5,0.5
30,-148.0,0.5,0.5
31,-151.0,0.5,0.5
32,-149.0,0.5,0.5
33,-151.0,0.5,0.5
34,-150.0,0.5,0.5
35,-151.0,0.5,0.5
36,-150.0,0.5,0.5
37,-152.0,0.5,0.5
38,-179.0,0.5,0.5
39,-150.0,0.5,0.5
40,-154.0,0.5,0.5
41,-150.0,0.5,0.5
42,-173.0,0.5,0.5
43,-150.0,0.5,0.5
44,-150.0,0.5,0.5
45,-200.0,0.5,0.5
46,-157.0,0.5,0.5
47,-157.0,0.5,0.5
48,-179.0,0.5,0.5
49,-151.0,0.5,0.5
50,-151.0,0.5,0.5
51,-152.0,0.5,0.5
52,-173.0,0.5,0.5
53,-150.0,0.5,0.5
54,-175.0,0.5,0.5
55,-179.0,0.5,0.5
56,-200.0,-0.5,-0.5
57,-150.0,0.5,0.5
58,-151.0,0.5,0.5
59,-150.0,0.5,0.5
60,-148.0,0.5,0.5
61,-150.0,0.5,0.5
62,-154.0,0.5,0.5
63,-200.0,-0.6,0.1
64,-156.0,0.5,0.5
65,-179.0,0.5,0.5
66,-151.0,0.5,0.5
67,-157.0,0.5,0.5
68,-150.0,0.5,0.5
69,-175.0,0.5,0.5
70,-151.0,0.5,0.5
71,-179.0,0.5,0.5
72,-149.0,0.5,0.5
73,-146.0,0.5,0.5
74,-150.0,0.5,0.5
75,-151.0,0.5,0.5
76,-162.0,0.5,0.5
77,-156.0,0.5,0.5
78,-150.0,0.5,0.5
79,-157.0,0.5,0.5
80,-173.0,0.5,0.5
81,-151.0,0.5,0.5
82,-177.0,0.5,0.5
83,-156.0,0.5,0.5
84,-179.0,0.5,0.5
85,-149.0,0.5,0.5
86,-155.0,0.5,0.5
87,-151.0,0.5,0.5
88,-150.0,0.5,0.5
89,-149.0,0.5,0.5
90,-179.0,0.5,0.5
91,-173.0,0.5,0.5
92,-151.0,0.5,0.5
93,-149.0,0.5,0.5
94,-150.0,0.5,0.5
95,-148.0,0.5,0.5
96,-179.0,0.5,0.5
97,-154.0,0.5,0.5
98,-149.0,0.5,0.5
99,-176.0,0.5,0.5
