Episode,"Reward, FinalPosition",MaxPosition
0,-200.0,0.4,0.4
1,-200.0,0.4,0.4
2,-200.0,0.1,0.1
3,-200.0,-0.1,-0.1
4,-200.0,0.1,0.1
5,-200.0,-0.2,-0.1
6,-200.0,0.1,0.1
7,-200.0,0.1,0.1
8,-200.0,0.0,-0.0
9,-200.0,0.4,0.4
10,-200.0,0.4,0.4
11,-200.0,0.4,0.4
12,-163.0,0.5,0.5
13,-200.0,0.2,0.2
14,-200.0,0.2,0.2
15,-200.0,0.1,0.1
16,-200.0,0.3,0.3
17,-200.0,0.4,0.4
18,-200.0,0.2,0.2
19,-200.0,0.4,0.4
20,-200.0,0.2,0.2
21,-200.0,0.1,0.1
22,-200.0,0.1,0.1
23,-200.0,-0.1,-0.1
24,-166.0,0.5,0.5
25,-200.0,0.3,0.3
26,-200.0,0.4,0.4
27,-200.0,0.1,0.1
28,-200.0,-0.1,-0.1
29,-200.0,0.3,0.3
30,-166.0,0.5,0.5
31,-200.0,0.3,0.3
32,-200.0,0.3,0.3
33,-200.0,0.2,0.2
34,-200.0,0.1,0.1
35,-200.0,0.2,0.2
36,-200.0,0.2,0.2
37,-200.0,-0.1,-0.1
38,-200.0,0.3,0.3
39,-200.0,0.3,0.3
40,-200.0,0.3,0.3
41,-200.0,0.3,0.3
42,-200.0,-0.1,-0.1
43,-200.0,0.3,0.3
44,-200.0,0.3,0.3
45,-200.0,0.3,0.3
46,-200.0,-0.1,-0.1
47,-200.0,-0.1,-0.1
48,-200.0,0.3,0.3
49,-200.0,0.3,0.3
50,-200.0,0.3,0.3
51,-200.0,0.1,0.1
52,-200.0,0.4,0.4
53,-165.0,0.5,0.5
54,-200.0,0.3,0.3
55,-200.0,-0.0,-0.0
56,-200.0,-0.1,-0.1
57,-200.0,0.4,0.4
58,-200.0,0.4,0.4
59,-200.0,0.1,0.1
60,-200.0,0.3,0.3
61,-200.0,0.0,-0.0
62,-200.0,0.4,0.4
63,-200.0,-0.1,-0.1
64,-200.0,0.3,0.3
65,-200.0,0.1,0.1
66,-200.0,0.3,0.3
67,-200.0,0.1,0.1
68,-200.0,0.4,0.4
69,-200.0,0.0,-0.0
70,-200.0,0.1,0.1
71,-200.0,-0.1,-0.1
72,-200.0,-0.1,-0.1
73,-200.0,0.3,0.3
74,-200.0,0.3,0.3
75,-200.0,0.3,0.3
76,-200.0,0.4,0.4
77,-200.0,-0.0,-0.0
78,-200.0,0.1,0.1
79,-200.0,0.2,0.2
80,-200.0,0.2,0.2
81,-200.0,0.1,0.1
82,-200.0,-0.1,-0.1
83,-200.0,0.4,0.4
84,-200.0,0.3,0.3
85,-200.0,0.4,0.4
86,-200.0,0.3,0.3
87,-200.0,0.1,0.1
88,-200.0,-0.1,-0.1
89,-200.0,0.1,0.1
90,-166.0,0.5,0.5
91,-200.0,0.3,0.3
92,-200.0,0.4,0.4
93,-200.0,0.1,0.1
94,-200.0,0.3,0.3
95,-200.0,0.4,0.4
96,-200.0,0.1,0.1
97,-200.0,0.4,0.4
98,-200.0,0.0,-0.0
99,-200.0,0.1,0.1
