Episode,"Reward, FinalPosition",MaxPosition
0,-190.0,0.5,0.5
1,-191.0,0.5,0.5
2,-200.0,-0.7,-0.0
3,-190.0,0.5,0.5
4,-200.0,-0.5,-0.4
5,-200.0,-0.7,-0.0
6,-200.0,-0.4,-0.4
7,-189.0,0.5,0.5
8,-200.0,-0.5,-0.4
9,-186.0,0.5,0.5
10,-167.0,0.5,0.5
11,-187.0,0.5,0.5
12,-191.0,0.5,0.5
13,-192.0,0.5,0.5
14,-156.0,0.5,0.5
15,-192.0,0.5,0.5
16,-192.0,0.5,0.5
17,-190.0,0.5,0.5
18,-191.0,0.5,0.5
19,-191.0,0.5,0.5
20,-190.0,0.5,0.5
21,-187.0,0.5,0.5
22,-156.0,0.5,0.5
23,-192.0,0.5,0.5
24,-157.0,0.5,0.5
25,-191.0,0.5,0.5
26,-191.0,0.5,0.5
27,-189.0,0.5,0.5
28,-156.0,0.5,0.5
29,-153.0,0.5,0.5
30,-200.0,-0.5,-0.4
31,-191.0,0.5,0.5
32,-187.0,0.5,0.5
33,-156.0,0.5,0.5
34,-192.0,0.5,0.5
35,-157.0,0.5,0.5
36,-188.0,0.5,0.5
37,-188.0,0.5,0.5
38,-189.0,0.5,0.5
39,-189.0,0.5,0.5
40,-192.0,0.5,0.5
41,-192.0,0.5,0.5
42,-191.0,0.5,0.5
43,-190.0,0.5,0.5
44,-153.0,0.5,0.5
45,-192.0,0.5,0.5
46,-190.0,0.5,0.5
47,-155.0,0.5,0.5
48,-190.0,0.5,0.5
49,-153.0,0.5,0.5
50,-188.0,0.5,0.5
51,-187.0,0.5,0.5
52,-193.0,0.5,0.5
53,-187.0,0.5,0.5
54,-189.0,0.5,0.5
55,-200.0,-0.5,-0.4
56,-157.0,0.5,0.5
57,-193.0,0.5,0.5
58,-200.0,-0.4,-0.4
59,-191.0,0.5,0.5
60,-190.0,0.5,0.5
61,-157.0,0.5,0.5
62,-188.0,0.5,0.5
63,-157.0,0.5,0.5
64,-187.0,0.5,0.5
65,-156.0,0.5,0.5
66,-200.0,-0.9,-0.0
67,-191.0,0.5,0.5
68,-190.0,0.5,0.5
69,-187.0,0.5,0.5
70,-166.0,0.5,0.5
71,-156.0,0.5,0.5
72,-188.0,0.5,0.5
73,-192.0,0.5,0.5
74,-191.0,0.5,0.5
75,-190.0,0.5,0.5
76,-200.0,-0.5,-0.4
77,-156.0,0.5,0.5
78,-156.0,0.5,0.5
79,-156.0,0.5,0.5
80,-192.0,0.5,0.5
81,-200.0,0.0,-0.0
82,-191.0,0.5,0.5
83,-155.0,0.5,0.5
84,-188.0,0.5,0.5
85,-189.0,0.5,0.5
86,-156.0,0.5,0.5
87,-192.0,0.5,0.5
88,-153.0,0.5,0.5
89,-192.0,0.5,0.5
90,-188.0,0.5,0.5
91,-189.0,0.5,0.5
92,-190.0,0.5,0.5
93,-156.0,0.5,0.5
94,-155.0,0.5,0.5
95,-156.0,0.5,0.5
96,-157.0,0.5,0.5
97,-157.0,0.5,0.5
98,-192.0,0.5,0.5
99,-191.0,0.5,0.5
