Episode,"Reward, FinalPosition",MaxPosition
0,-148.0,0.5,0.5
1,-156.0,0.5,0.5
2,-153.0,0.5,0.5
3,-151.0,0.5,0.5
4,-146.0,0.5,0.5
5,-154.0,0.5,0.5
6,-150.0,0.5,0.5
7,-146.0,0.5,0.5
8,-153.0,0.5,0.5
9,-157.0,0.5,0.5
10,-148.0,0.5,0.5
11,-154.0,0.5,0.5
12,-154.0,0.5,0.5
13,-155.0,0.5,0.5
14,-159.0,0.5,0.5
15,-147.0,0.5,0.5
16,-146.0,0.5,0.5
17,-150.0,0.5,0.5
18,-147.0,0.5,0.5
19,-147.0,0.5,0.5
20,-147.0,0.5,0.5
21,-147.0,0.5,0.5
22,-146.0,0.5,0.5
23,-148.0,0.5,0.5
24,-154.0,0.5,0.5
25,-154.0,0.5,0.5
26,-152.0,0.5,0.5
27,-153.0,0.5,0.5
28,-149.0,0.5,0.5
29,-155.0,0.5,0.5
30,-150.0,0.5,0.5
31,-148.0,0.5,0.5
32,-154.0,0.5,0.5
33,-145.0,0.5,0.5
34,-154.0,0.5,0.5
35,-152.0,0.5,0.5
36,-149.0,0.5,0.5
37,-150.0,0.5,0.5
38,-146.0,0.5,0.5
39,-148.0,0.5,0.5
40,-154.0,0.5,0.5
41,-156.0,0.5,0.5
42,-149.0,0.5,0.5
43,-147.0,0.5,0.5
44,-147.0,0.5,0.5
45,-152.0,0.5,0.5
46,-146.0,0.5,0.5
47,-147.0,0.5,0.5
48,-156.0,0.5,0.5
49,-154.0,0.5,0.5
50,-147.0,0.5,0.5
51,-155.0,0.5,0.5
52,-147.0,0.5,0.5
53,-155.0,0.5,0.5
54,-157.0,0.5,0.5
55,-146.0,0.5,0.5
56,-150.0,0.5,0.5
57,-152.0,0.5,0.5
58,-153.0,0.5,0.5
59,-156.0,0.5,0.5
60,-154.0,0.5,0.5
61,-150.0,0.5,0.5
62,-160.0,0.5,0.5
63,-157.0,0.5,0.5
64,-160.0,0.5,0.5
65,-148.0,0.5,0.5
66,-146.0,0.5,0.5
67,-147.0,0.5,0.5
68,-151.0,0.5,0.5
69,-154.0,0.5,0.5
70,-153.0,0.5,0.5
71,-155.0,0.5,0.5
72,-149.0,0.5,0.5
73,-149.0,0.5,0.5
74,-153.0,0.5,0.5
75,-153.0,0.5,0.5
76,-147.0,0.5,0.5
77,-148.0,0.5,0.5
78,-146.0,0.5,0.5
79,-150.0,0.5,0.5
80,-156.0,0.5,0.5
81,-154.0,0.5,0.5
82,-150.0,0.5,0.5
83,-149.0,0.5,0.5
84,-147.0,0.5,0.5
85,-159.0,0.5,0.5
86,-152.0,0.5,0.5
87,-152.0,0.5,0.5
88,-154.0,0.5,0.5
89,-158.0,0.5,0.5
90,-145.0,0.5,0.5
91,-149.0,0.5,0.5
92,-152.0,0.5,0.5
93,-147.0,0.5,0.5
94,-146.0,0.5,0.5
95,-156.0,0.5,0.5
96,-158.0,0.5,0.5
97,-159.0,0.5,0.5
98,-147.0,0.5,0.5
99,-148.0,0.5,0.5
