Episode,"Reward, FinalPosition",MaxPosition
0,-172.0,0.5,0.5
1,-183.0,0.5,0.5
2,-166.0,0.5,0.5
3,-166.0,0.5,0.5
4,-168.0,0.5,0.5
5,-166.0,0.5,0.5
6,-175.0,0.5,0.5
7,-175.0,0.5,0.5
8,-167.0,0.5,0.5
9,-164.0,0.5,0.5
10,-167.0,0.5,0.5
11,-174.0,0.5,0.5
12,-166.0,0.5,0.5
13,-182.0,0.5,0.5
14,-165.0,0.5,0.5
15,-167.0,0.5,0.5
16,-174.0,0.5,0.5
17,-177.0,0.5,0.5
18,-177.0,0.5,0.5
19,-171.0,0.5,0.5
20,-183.0,0.5,0.5
21,-169.0,0.5,0.5
22,-171.0,0.5,0.5
23,-167.0,0.5,0.5
24,-167.0,0.5,0.5
25,-170.0,0.5,0.5
26,-182.0,0.5,0.5
27,-177.0,0.5,0.5
28,-166.0,0.5,0.5
29,-181.0,0.5,0.5
30,-166.0,0.5,0.5
31,-173.0,0.5,0.5
32,-184.0,0.5,0.5
33,-166.0,0.5,0.5
34,-167.0,0.5,0.5
35,-174.0,0.5,0.5
36,-173.0,0.5,0.5
37,-164.0,0.5,0.5
38,-167.0,0.5,0.5
39,-175.0,0.5,0.5
40,-178.0,0.5,0.5
41,-164.0,0.5,0.5
42,-174.0,0.5,0.5
43,-166.0,0.5,0.5
44,-184.0,0.5,0.5
45,-181.0,0.5,0.5
46,-166.0,0.5,0.5
47,-183.0,0.5,0.5
48,-177.0,0.5,0.5
49,-183.0,0.5,0.5
50,-170.0,0.5,0.5
51,-182.0,0.5,0.5
52,-177.0,0.5,0.5
53,-173.0,0.5,0.5
54,-168.0,0.5,0.5
55,-168.0,0.5,0.5
56,-177.0,0.5,0.5
57,-170.0,0.5,0.5
58,-176.0,0.5,0.5
59,-182.0,0.5,0.5
60,-178.0,0.5,0.5
61,-177.0,0.5,0.5
62,-169.0,0.5,0.5
63,-178.0,0.5,0.5
64,-168.0,0.5,0.5
65,-180.0,0.5,0.5
66,-165.0,0.5,0.5
67,-166.0,0.5,0.5
68,-181.0,0.5,0.5
69,-164.0,0.5,0.5
70,-177.0,0.5,0.5
71,-166.0,0.5,0.5
72,-173.0,0.5,0.5
73,-168.0,0.5,0.5
74,-173.0,0.5,0.5
75,-169.0,0.5,0.5
76,-169.0,0.5,0.5
77,-174.0,0.5,0.5
78,-183.0,0.5,0.5
79,-166.0,0.5,0.5
80,-173.0,0.5,0.5
81,-174.0,0.5,0.5
82,-165.0,0.5,0.5
83,-166.0,0.5,0.5
84,-179.0,0.5,0.5
85,-183.0,0.5,0.5
86,-173.0,0.5,0.5
87,-170.0,0.5,0.5
88,-168.0,0.5,0.5
89,-166.0,0.5,0.5
90,-183.0,0.5,0.5
91,-174.0,0.5,0.5
92,-182.0,0.5,0.5
93,-177.0,0.5,0.5
94,-172.0,0.5,0.5
95,-177.0,0.5,0.5
96,-167.0,0.5,0.5
97,-165.0,0.5,0.5
98,-174.0,0.5,0.5
99,-165.0,0.5,0.5
