Episode,"Reward, FinalPosition",MaxPosition
0,-178.0,0.5,0.5
1,-182.0,0.5,0.5
2,-183.0,0.5,0.5
3,-181.0,0.5,0.5
4,-178.0,0.5,0.5
5,-180.0,0.5,0.5
6,-181.0,0.5,0.5
7,-175.0,0.5,0.5
8,-175.0,0.5,0.5
9,-175.0,0.5,0.5
10,-177.0,0.5,0.5
11,-184.0,0.5,0.5
12,-182.0,0.5,0.5
13,-175.0,0.5,0.5
14,-181.0,0.5,0.5
15,-189.0,0.5,0.5
16,-182.0,0.5,0.5
17,-180.0,0.5,0.5
18,-178.0,0.5,0.5
19,-173.0,0.5,0.5
20,-184.0,0.5,0.5
21,-178.0,0.5,0.5
22,-187.0,0.5,0.5
23,-175.0,0.5,0.5
24,-173.0,0.5,0.5
25,-171.0,0.5,0.5
26,-181.0,0.5,0.5
27,-173.0,0.5,0.5
28,-180.0,0.5,0.5
29,-176.0,0.5,0.5
30,-182.0,0.5,0.5
31,-185.0,0.5,0.5
32,-178.0,0.5,0.5
33,-178.0,0.5,0.5
34,-183.0,0.5,0.5
35,-187.0,0.5,0.5
36,-175.0,0.5,0.5
37,-177.0,0.5,0.5
38,-182.0,0.5,0.5
39,-175.0,0.5,0.5
40,-180.0,0.5,0.5
41,-183.0,0.5,0.5
42,-181.0,0.5,0.5
43,-182.0,0.5,0.5
44,-178.0,0.5,0.5
45,-180.0,0.5,0.5
46,-186.0,0.5,0.5
47,-177.0,0.5,0.5
48,-172.0,0.5,0.5
49,-181.0,0.5,0.5
50,-180.0,0.5,0.5
51,-173.0,0.5,0.5
52,-173.0,0.5,0.5
53,-177.0,0.5,0.5
54,-179.0,0.5,0.5
55,-173.0,0.5,0.5
56,-176.0,0.5,0.5
57,-180.0,0.5,0.5
58,-174.0,0.5,0.5
59,-184.0,0.5,0.5
60,-178.0,0.5,0.5
61,-179.0,0.5,0.5
62,-184.0,0.5,0.5
63,-181.0,0.5,0.5
64,-180.0,0.5,0.5
65,-172.0,0.5,0.5
66,-180.0,0.5,0.5
67,-175.0,0.5,0.5
68,-176.0,0.5,0.5
69,-177.0,0.5,0.5
70,-179.0,0.5,0.5
71,-180.0,0.5,0.5
72,-173.0,0.5,0.5
73,-181.0,0.5,0.5
74,-183.0,0.5,0.5
75,-183.0,0.5,0.5
76,-185.0,0.5,0.5
77,-185.0,0.5,0.5
78,-179.0,0.5,0.5
79,-178.0,0.5,0.5
80,-181.0,0.5,0.5
81,-180.0,0.5,0.5
82,-179.0,0.5,0.5
83,-176.0,0.5,0.5
84,-175.0,0.5,0.5
85,-178.0,0.5,0.5
86,-175.0,0.5,0.5
87,-178.0,0.5,0.5
88,-174.0,0.5,0.5
89,-179.0,0.5,0.5
90,-173.0,0.5,0.5
91,-173.0,0.5,0.5
92,-181.0,0.5,0.5
93,-173.0,0.5,0.5
94,-173.0,0.5,0.5
95,-181.0,0.5,0.5
96,-187.0,0.5,0.5
97,-173.0,0.5,0.5
98,-180.0,0.5,0.5
99,-179.0,0.5,0.5
