Episode,TotalReward,FinalPosition,MaxPosition
0,-200.0,-0.3294193722902703,-0.27995003648200495
1,-200.0,-0.4962460842345767,-0.2426802119567765
2,-200.0,-0.5831048271866268,-0.389669575940324
3,-200.0,-0.45238014204458815,-0.33170033209003735
4,-200.0,-0.5829050577117263,-0.1360252632790908
5,-200.0,-0.8441888867853369,-0.21802620619641871
6,-200.0,-0.5359537171695672,-0.34063715938450806
7,-200.0,-0.28198549972057146,-0.17598699404920798
8,-200.0,-0.7240766651427437,-0.26847841613343415
9,-200.0,-0.4946896905905653,-0.2983799296718585
10,-200.0,-0.44758825363044374,-0.20263342593190536
11,-200.0,-0.6285289079341322,-0.3151003471866923
12,-200.0,-0.7181383235186451,-0.2826244010247162
13,-200.0,-0.9466276471763237,-0.11495169339605199
14,-200.0,-0.5679339797877146,-0.12905591851935574
15,-200.0,-0.2666744487406645,-0.11694455729048438
16,-200.0,-0.5582558040938576,-0.2614577286920638
17,-200.0,-0.34389384656458694,-0.3131970583771639
18,-200.0,-0.7144774397806684,-0.2291463234003084
19,-200.0,-0.2619310589418351,-0.2619310589418351
20,-200.0,-0.6491152774786471,-0.24050933041662886
21,-200.0,-0.8124247429722988,-0.2510019230426366
22,-200.0,-0.42152615744824284,-0.31199519588600505
23,-200.0,-0.5600049791712587,-0.2678317782428482
24,-200.0,-0.5568699993845503,-0.3246840973661175
25,-200.0,-0.5388180000999306,-0.38955699529387294
26,-200.0,-0.28107204203064823,-0.28107204203064823
27,-200.0,-0.598812788223239,-0.1802584549855282
28,-200.0,-0.3113850484346936,-0.3113850484346936
29,-200.0,-0.6916693145498335,-0.2858300239765705
30,-200.0,-0.8349598714413975,-0.25875624680069015
31,-200.0,-0.6003068945020236,-0.40856127520198576
32,-200.0,-0.2582797700929071,-0.24751317300813452
33,-200.0,-0.4811451603984137,-0.24746297496427405
34,-200.0,-0.4424902513821979,-0.26945755011037403
35,-200.0,-0.6457748275641343,-0.17425515256304386
36,-200.0,-0.624322454469857,-0.20078458346810188
37,-200.0,-0.7518207896721177,-0.329719865437786
