Episode,"Reward, FinalPosition",MaxPosition
0,-109.0,0.5184612738143148,0.5184612738143148
1,-167.0,0.5015611936066273,0.5015611936066273
2,-138.0,0.515162707875405,0.515162707875405
3,-138.0,0.5343151093184855,0.5343151093184855
4,-163.0,0.5260952009469045,0.5260952009469045
5,-106.0,0.5051152592630024,0.5051152592630024
6,-134.0,0.5293229306604033,0.5293229306604033
7,-167.0,0.5115893432867841,0.5115893432867841
8,-123.0,0.5018261506478493,0.5018261506478493
9,-108.0,0.5027641471509308,0.5027641471509308
10,-133.0,0.5139966842378247,0.5139966842378247
11,-134.0,0.5083597747852393,0.5083597747852393
12,-142.0,0.5280361167821156,0.5280361167821156
13,-107.0,0.5124584419687855,0.5124584419687855
14,-110.0,0.5190706264614876,0.5190706264614876
15,-108.0,0.5181497375174866,0.5181497375174866
16,-134.0,0.5215241953212408,0.5215241953212408
17,-111.0,0.5118062788280044,0.5118062788280044
18,-138.0,0.5068309087214456,0.5068309087214456
19,-113.0,0.5095349535589344,0.5095349535589344
20,-108.0,0.5217387588585879,0.5217387588585879
21,-139.0,0.5237062487220939,0.5237062487220939
22,-144.0,0.5277523891060545,0.5277523891060545
23,-141.0,0.530330627895222,0.530330627895222
24,-108.0,0.5217291545972914,0.5217291545972914
25,-108.0,0.5172573979770885,0.5172573979770885
26,-142.0,0.5288966212887757,0.5288966212887757
27,-149.0,0.5222450087282313,0.5222450087282313
28,-108.0,0.5090679380999271,0.5090679380999271
29,-109.0,0.5147480348109844,0.5147480348109844
30,-109.0,0.5227666792246236,0.5227666792246236
31,-139.0,0.5155300823972622,0.5155300823972622
32,-108.0,0.500386198077758,0.500386198077758
33,-140.0,0.518111481248677,0.518111481248677
34,-140.0,0.5301227116644152,0.5301227116644152
35,-139.0,0.5301227116644152,0.5301227116644152
36,-107.0,0.5042338395949522,0.5042338395949522
37,-135.0,0.5121072283137114,0.5121072283137114
38,-109.0,0.509017783882782,0.509017783882782
39,-137.0,0.5282928994165507,0.5282928994165507
40,-107.0,0.5161047322286544,0.5161047322286544
41,-107.0,0.5173158551023138,0.5173158551023138
42,-108.0,0.5233650875548487,0.5233650875548487
43,-136.0,0.5072488075998572,0.5072488075998572
44,-139.0,0.5273964353477036,0.5273964353477036
45,-109.0,0.5091530101459371,0.5091530101459371
46,-108.0,0.5241985001567206,0.5241985001567206
47,-110.0,0.5043235016363503,0.5043235016363503
48,-109.0,0.5186482393036671,0.5186482393036671
49,-106.0,0.5049520857374822,0.5049520857374822
50,-137.0,0.5314204498224433,0.5314204498224433
51,-135.0,0.5154069653379884,0.5154069653379884
52,-107.0,0.5309893318206371,0.5309893318206371
53,-137.0,0.506626162066495,0.506626162066495
54,-142.0,0.5240321835619453,0.5240321835619453
55,-107.0,0.5170289851819445,0.5170289851819445
56,-135.0,0.5110952048356668,0.5110952048356668
57,-118.0,0.5097435092864373,0.5097435092864373
58,-110.0,0.5091583476591256,0.5091583476591256
59,-140.0,0.5200109464712005,0.5200109464712005
60,-150.0,0.5024511471951866,0.5024511471951866
61,-94.0,0.5134684820505735,0.5134684820505735
62,-155.0,0.5179136732664372,0.5179136732664372
63,-114.0,0.5023368071837109,0.5023368071837109
64,-163.0,0.5101887424216676,0.5101887424216676
65,-106.0,0.5011443985595103,0.5011443985595103
66,-107.0,0.51628802329209,0.51628802329209
67,-108.0,0.5218765122882179,0.5218765122882179
68,-153.0,0.5081813282556004,0.5081813282556004
69,-157.0,0.5204773649266878,0.5204773649266878
70,-153.0,0.5223102084356831,0.5223102084356831
71,-110.0,0.5034987550988905,0.5034987550988905
72,-97.0,0.5084695161772421,0.5084695161772421
73,-107.0,0.5211645377810867,0.5211645377810867
74,-106.0,0.5001584211921377,0.5001584211921377
75,-96.0,0.505831788776046,0.505831788776046
76,-96.0,0.5090555861590915,0.5090555861590915
77,-141.0,0.5204672778423782,0.5204672778423782
78,-141.0,0.525104540958271,0.525104540958271
79,-103.0,0.5109360822804676,0.5109360822804676
80,-138.0,0.5211862803712882,0.5211862803712882
81,-135.0,0.5203470926970968,0.5203470926970968
82,-136.0,0.5025029614631682,0.5025029614631682
83,-162.0,0.5248883215375708,0.5248883215375708
84,-148.0,0.5273912679463406,0.5273912679463406
85,-93.0,0.5054690479759713,0.5054690479759713
86,-98.0,0.5006040375398745,0.5006040375398745
87,-104.0,0.5109507792307166,0.5109507792307166
88,-106.0,0.5170541501564466,0.5170541501564466
89,-164.0,0.5229399178954264,0.5229399178954264
90,-134.0,0.5113305560614371,0.5113305560614371
91,-106.0,0.5093406607799487,0.5093406607799487
92,-105.0,0.5128543155857049,0.5128543155857049
93,-133.0,0.5155262493175803,0.5155262493175803
94,-132.0,0.5005035584504073,0.5005035584504073
95,-155.0,0.5014122924898644,0.5014122924898644
96,-92.0,0.5017804304124062,0.5017804304124062
97,-146.0,0.5148931031060726,0.5148931031060726
98,-106.0,0.5152963062308015,0.5152963062308015
99,-103.0,0.5099982050593523,0.5099982050593523
