Episode,"Reward, FinalPosition",MaxPosition
0,-104.0,0.5014411620186853,0.5014411620186853
1,-105.0,0.5168506951193135,0.5168506951193135
2,-97.0,0.5125013385520735,0.5125013385520735
3,-105.0,0.5182806007588188,0.5182806007588188
4,-107.0,0.5083426469269783,0.5083426469269783
5,-106.0,0.5034751479016141,0.5034751479016141
6,-110.0,0.5028343623610192,0.5028343623610192
7,-155.0,0.5386113466927599,0.5386113466927599
8,-113.0,0.5102270337483922,0.5102270337483922
9,-118.0,0.5107886948858338,0.5107886948858338
10,-145.0,0.5106586942723753,0.5106586942723753
11,-134.0,0.5163566083074732,0.5163566083074732
12,-133.0,0.522246327389021,0.522246327389021
13,-164.0,0.5346113507906858,0.5346113507906858
14,-162.0,0.540860665753659,0.540860665753659
15,-156.0,0.5392870414496352,0.5392870414496352
16,-134.0,0.5328913608846133,0.5328913608846133
17,-148.0,0.5226845034484705,0.5226845034484705
18,-153.0,0.507494392898572,0.507494392898572
19,-166.0,0.5289275425461776,0.5289275425461776
20,-111.0,0.5078861192112847,0.5078861192112847
21,-136.0,0.5345438334897182,0.5345438334897182
22,-138.0,0.505970847869836,0.505970847869836
23,-135.0,0.5273837665736454,0.5273837665736454
24,-136.0,0.5058107875812493,0.5058107875812493
25,-139.0,0.5112231071169451,0.5112231071169451
26,-136.0,0.5055838762490191,0.5055838762490191
27,-146.0,0.5218474907687449,0.5218474907687449
28,-154.0,0.5076512938001789,0.5076512938001789
29,-142.0,0.5076512938001789,0.5076512938001789
30,-110.0,0.504071939051799,0.504071939051799
31,-147.0,0.5025102683050002,0.5025102683050002
32,-141.0,0.5025102683050002,0.5025102683050002
33,-136.0,0.5061281356607661,0.5061281356607661
34,-149.0,0.5304012987053158,0.5304012987053158
35,-145.0,0.5208672892836563,0.5208672892836563
36,-108.0,0.5173279943431475,0.5173279943431475
37,-106.0,0.510341579266335,0.510341579266335
38,-142.0,0.5002113077921058,0.5002113077921058
39,-142.0,0.5002113077921058,0.5002113077921058
40,-105.0,0.5065713089140137,0.5065713089140137
41,-100.0,0.5059177296440414,0.5059177296440414
42,-108.0,0.519678780969694,0.519678780969694
43,-152.0,0.5002113077921058,0.5002113077921058
44,-106.0,0.5063219414741105,0.5063219414741105
45,-142.0,0.5267460207167499,0.5267460207167499
46,-95.0,0.5053314394580676,0.5053314394580676
47,-140.0,0.5269705900400666,0.5269705900400666
48,-138.0,0.5014389983586844,0.5014389983586844
49,-105.0,0.5181666016458555,0.5181666016458555
50,-105.0,0.5151920508391091,0.5151920508391091
51,-95.0,0.501275898167555,0.501275898167555
52,-140.0,0.5084139452362171,0.5084139452362171
53,-136.0,0.5014389983586844,0.5014389983586844
54,-105.0,0.516652310244492,0.516652310244492
55,-136.0,0.51960997242657,0.51960997242657
56,-134.0,0.513267109456232,0.513267109456232
57,-107.0,0.5133196869359454,0.5133196869359454
58,-112.0,0.5161486703074573,0.5161486703074573
59,-136.0,0.5111856528632602,0.5111856528632602
60,-110.0,0.5168837974621199,0.5168837974621199
61,-134.0,0.5060561399592406,0.5060561399592406
62,-137.0,0.5086801137718352,0.5086801137718352
63,-117.0,0.5074839276559873,0.5074839276559873
64,-109.0,0.5099525259361621,0.5099525259361621
65,-151.0,0.5111856528632602,0.5111856528632602
66,-133.0,0.5108842970820924,0.5108842970820924
67,-146.0,0.5304012987053158,0.5304012987053158
68,-138.0,0.5304012987053158,0.5304012987053158
69,-139.0,0.5304012987053158,0.5304012987053158
70,-133.0,0.5163516875347649,0.5163516875347649
71,-136.0,0.5013346840476383,0.5013346840476383
72,-132.0,0.5026016023051941,0.5026016023051941
73,-133.0,0.5194258727271092,0.5194258727271092
74,-134.0,0.5109537012813221,0.5109537012813221
75,-107.0,0.5205673164043203,0.5205673164043203
76,-156.0,0.5156944957480777,0.5156944957480777
77,-135.0,0.5159606358050675,0.5159606358050675
78,-106.0,0.5175749268807365,0.5175749268807365
79,-105.0,0.5099505091013692,0.5099505091013692
80,-105.0,0.515639963881236,0.515639963881236
81,-117.0,0.511267539048391,0.511267539048391
82,-139.0,0.5155857277426832,0.5155857277426832
83,-137.0,0.5031787481150827,0.5031787481150827
84,-136.0,0.5291165453111892,0.5291165453111892
85,-148.0,0.5155857277426832,0.5155857277426832
86,-139.0,0.5292024766164816,0.5292024766164816
87,-112.0,0.5042267469374879,0.5042267469374879
88,-115.0,0.5017828672723019,0.5017828672723019
89,-132.0,0.502177970856045,0.502177970856045
90,-132.0,0.5115732760008401,0.5115732760008401
91,-142.0,0.511796411247841,0.511796411247841
92,-149.0,0.5069830941520352,0.5069830941520352
93,-145.0,0.5177179468497201,0.5177179468497201
94,-141.0,0.5091554477656342,0.5091554477656342
95,-141.0,0.5318917998959263,0.5318917998959263
96,-154.0,0.5318917998959263,0.5318917998959263
97,-136.0,0.5207663055958578,0.5207663055958578
98,-141.0,0.5340988492424198,0.5340988492424198
99,-142.0,0.5136898284779539,0.5136898284779539
