Episode,"Reward, FinalPosition",MaxPosition
0,-141.0,0.5128557793905237,0.5128557793905237
1,-144.0,0.5128557793905237,0.5128557793905237
2,-139.0,0.5128557793905237,0.5128557793905237
3,-144.0,0.521356885757958,0.521356885757958
4,-108.0,0.5041238360597614,0.5041238360597614
5,-139.0,0.5108519109592855,0.5108519109592855
6,-105.0,0.5070274647259817,0.5070274647259817
7,-106.0,0.519933295607849,0.519933295607849
8,-106.0,0.5170584893360688,0.5170584893360688
9,-106.0,0.5069983278555698,0.5069983278555698
10,-106.0,0.5166207379011162,0.5166207379011162
11,-167.0,0.525852419185925,0.525852419185925
12,-138.0,0.5142653930500952,0.5142653930500952
13,-106.0,0.5122517758035217,0.5122517758035217
14,-139.0,0.5128557793905237,0.5128557793905237
15,-139.0,0.5128557793905237,0.5128557793905237
16,-106.0,0.5038737176172231,0.5038737176172231
17,-143.0,0.5052081702909321,0.5052081702909321
18,-149.0,0.5052081702909321,0.5052081702909321
19,-106.0,0.5108999305954481,0.5108999305954481
20,-97.0,0.5113845576701691,0.5113845576701691
21,-154.0,0.5052081702909321,0.5052081702909321
22,-106.0,0.5108427447673665,0.5108427447673665
23,-103.0,0.5011958857506925,0.5011958857506925
24,-107.0,0.5167048496725332,0.5167048496725332
25,-106.0,0.5072412322234915,0.5072412322234915
26,-106.0,0.5111765159593299,0.5111765159593299
27,-106.0,0.5105677288026457,0.5105677288026457
28,-139.0,0.5114121338358604,0.5114121338358604
29,-106.0,0.5037208388966867,0.5037208388966867
30,-106.0,0.50998433515413,0.50998433515413
31,-154.0,0.513553752752239,0.513553752752239
32,-171.0,0.5114121338358604,0.5114121338358604
33,-140.0,0.513553752752239,0.513553752752239
34,-147.0,0.5114121338358604,0.5114121338358604
35,-141.0,0.513553752752239,0.513553752752239
36,-165.0,0.511378345006967,0.511378345006967
37,-105.0,0.5002816593606196,0.5002816593606196
38,-156.0,0.5189832438487137,0.5189832438487137
39,-106.0,0.5151287864669805,0.5151287864669805
40,-106.0,0.5145255128990615,0.5145255128990615
41,-108.0,0.5132168872087116,0.5132168872087116
42,-155.0,0.513553752752239,0.513553752752239
43,-106.0,0.5007440414392816,0.5007440414392816
44,-106.0,0.5027335776181417,0.5027335776181417
45,-106.0,0.5118808352425871,0.5118808352425871
46,-106.0,0.5090474245266848,0.5090474245266848
47,-105.0,0.5137877807492461,0.5137877807492461
48,-143.0,0.519941877690942,0.519941877690942
49,-105.0,0.5105774315644849,0.5105774315644849
50,-146.0,0.519941877690942,0.519941877690942
51,-142.0,0.519941877690942,0.519941877690942
52,-144.0,0.519941877690942,0.519941877690942
53,-108.0,0.5099525269335695,0.5099525269335695
54,-105.0,0.5053317745210278,0.5053317745210278
55,-147.0,0.519941877690942,0.519941877690942
56,-146.0,0.519941877690942,0.519941877690942
57,-107.0,0.5160807856393819,0.5160807856393819
58,-108.0,0.5097027859068174,0.5097027859068174
59,-109.0,0.5002261606100336,0.5002261606100336
60,-97.0,0.5012397403032103,0.5012397403032103
61,-107.0,0.5126094049735637,0.5126094049735637
62,-119.0,0.5009982436191563,0.5009982436191563
63,-146.0,0.519941877690942,0.519941877690942
64,-117.0,0.5103220194378475,0.5103220194378475
65,-106.0,0.5244973407728063,0.5244973407728063
66,-106.0,0.510581756127974,0.510581756127974
67,-147.0,0.5302309786144134,0.5302309786144134
68,-106.0,0.5170093265807725,0.5170093265807725
69,-106.0,0.5106092150172115,0.5106092150172115
70,-139.0,0.515868725868029,0.515868725868029
71,-107.0,0.5014366358612784,0.5014366358612784
72,-144.0,0.5336709843466467,0.5336709843466467
73,-108.0,0.5121170890477775,0.5121170890477775
74,-108.0,0.515036213525389,0.515036213525389
75,-144.0,0.5280434395299646,0.5280434395299646
76,-107.0,0.5070655718560927,0.5070655718560927
77,-95.0,0.500319731055232,0.500319731055232
78,-147.0,0.520036020142738,0.520036020142738
79,-106.0,0.5094177319097672,0.5094177319097672
80,-87.0,0.503512335826991,0.503512335826991
81,-102.0,0.5117005555372244,0.5117005555372244
82,-144.0,0.5059798655134484,0.5059798655134484
83,-142.0,0.5244803842917798,0.5244803842917798
84,-105.0,0.5038843751625539,0.5038843751625539
85,-141.0,0.5003259801159463,0.5003259801159463
86,-139.0,0.5185272439881573,0.5185272439881573
87,-106.0,0.5167702955244008,0.5167702955244008
88,-136.0,0.5128497348964076,0.5128497348964076
89,-106.0,0.5175958103907872,0.5175958103907872
90,-139.0,0.5077996425478347,0.5077996425478347
91,-182.0,0.5088636061988098,0.5088636061988098
92,-106.0,0.5209145922855829,0.5209145922855829
93,-140.0,0.5076620182087884,0.5076620182087884
94,-139.0,0.5162545051892693,0.5162545051892693
95,-159.0,0.5166011987644654,0.5166011987644654
96,-139.0,0.5005244975718357,0.5005244975718357
97,-92.0,0.5085794726372151,0.5085794726372151
98,-106.0,0.5114891605465801,0.5114891605465801
99,-154.0,0.5304385365582877,0.5304385365582877
