Episode,TotalReward,FinalPosition,MaxPosition
0,-200.0,-0.7607319838928098,-0.3875402547339706
1,-200.0,-0.6096319888702024,-0.28059052686199965
2,-200.0,-0.6117392144033185,-0.2572912317333236
3,-200.0,-0.37478546515651606,-0.37478546515651606
4,-200.0,-0.5138941388614526,-0.22577914198325533
5,-200.0,-0.643920000473572,-0.22921744033259026
6,-200.0,-0.5429233983085494,-0.37898253767865886
7,-200.0,-0.4447456214433461,-0.33288016494293216
8,-200.0,-0.8404962588622128,-0.09716740422122151
9,-200.0,-0.7294161924541173,-0.303693021320793
10,-200.0,-0.5471366709659926,-0.38201760634407134
11,-200.0,-0.29449524322775084,-0.29449524322775084
12,-200.0,-0.5495928460243362,-0.17394122104171322
13,-200.0,-0.26896330382443634,-0.2663664925145629
14,-200.0,-0.35434882602552065,-0.2778608600115955
15,-200.0,-0.274921697098581,-0.10903045324822248
16,-200.0,-0.7511794501376766,-0.23222722300799162
17,-200.0,-0.4836393201566864,-0.2825903924180264
18,-200.0,-0.7782912519291814,-0.3017411521158863
19,-200.0,-0.40745263733837034,-0.13578862868691194
20,-200.0,-0.39570080613612857,-0.2785792616087892
21,-200.0,-0.5151239989647304,-0.24387458971768047
22,-200.0,-0.8557698331593472,-0.3159158280726404
23,-200.0,-0.8099527219875822,-0.08631751853536061
24,-200.0,-0.5785681718785289,-0.2365532620518677
25,-200.0,-0.23169191801442773,-0.2098657472717012
26,-200.0,-1.035061484424369,-0.013153660247918725
27,-200.0,-0.7299084726125683,-0.22473890449371936
28,-200.0,-0.8409516042171074,-0.3157889780514229
29,-200.0,-0.7202440681965353,-0.19004005244731736
30,-200.0,-0.31571127990151315,-0.31571127990151315
31,-200.0,-0.4327658614875869,-0.08181416447734768
32,-200.0,-0.83791286351424,-0.19107534990027128
33,-200.0,-0.1753650139827271,-0.1753650139827271
34,-200.0,-0.35849970755424204,-0.2960538867007889
35,-200.0,-0.6764831973385306,-0.19335264440713915
36,-200.0,-0.6151217030444377,-0.38389838272732424
37,-200.0,-0.24941816364708846,-0.24941816364708846
38,-200.0,-0.49894815530196496,-0.18901554220337383
39,-200.0,-0.325042809418434,-0.25499575226434307
40,-200.0,-0.7801139152740605,-0.28791646928166836
41,-200.0,-0.07178000532550072,-0.07178000532550072
42,-200.0,-0.20514893358596178,-0.09971071403138801
43,-200.0,-0.2068643898052752,-0.20449807811289644
44,-200.0,-0.7224651513124705,-0.0985561123763661
45,-200.0,-0.9968823944778631,-0.021059466879274603
46,-200.0,-0.7176672498931469,-0.10468295156326062
47,-200.0,-0.3121298704794071,-0.13547093854152523
48,-200.0,-0.6595630389513715,-0.17486742798247856
49,-200.0,-0.4127209901902781,-0.28210363386671256
50,-200.0,-0.7636544782024515,-0.21786200564980293
51,-200.0,-0.8507413356620664,-0.2527693260231791
52,-200.0,-1.0336082686863424,-0.05690205549370694
53,-200.0,-0.9948614419082309,-0.0229017489799866
54,-200.0,-0.4347919322561664,-0.2215246089889371
55,-200.0,-0.7909350664176755,-0.161331721059505
56,-200.0,-0.4874069519670262,-0.18756004845628732
57,-200.0,-0.3171399882038405,-0.30897048879100336
58,-200.0,-0.4897425646281637,-0.19111486797436567
