Episode,TotalReward,FinalPosition,MaxPosition
0,-200.0,-0.49538672635771924,-0.2200218502454604
1,-200.0,-0.7690993337242568,-0.15041010786401715
2,-200.0,-0.5137535561222913,-0.18883680535457964
3,-200.0,-0.343855005966991,-0.17138586931129784
4,-200.0,-0.6897746689761387,-0.18201331429741652
5,-200.0,-0.8471090137000916,-0.1998898655143041
6,-200.0,-0.40124931514967416,-0.10805395079846539
7,-200.0,-0.887375437718821,-0.06678811793891229
8,-200.0,-1.11771528806494,-0.11431424291290848
9,-200.0,-0.1548842042011244,-0.1548842042011244
10,-200.0,-0.7724962872684311,-0.22442710462996304
11,-200.0,-0.4386970894939828,-0.060527805846921384
12,-200.0,-0.2722156690372256,-0.10250045744040029
13,-200.0,-0.7035376618028961,-0.28618514646929577
14,-200.0,-0.762435188158682,-0.2449961351199135
15,-200.0,-0.5385357036296474,-0.21575883217104525
16,-200.0,-0.3641622005399061,-0.15489588419354963
17,-200.0,-0.909476139307631,-0.088706254192547
18,-200.0,-0.2308282075909345,-0.14192781293043183
19,-200.0,-0.6284887386889024,-0.11640022241756695
20,-200.0,-0.7763197744760638,-0.2141634247930597
21,-200.0,-0.39394810097548205,-0.2406030159030009
22,-200.0,-0.11747169295685397,-0.11747169295685397
23,-200.0,-0.9218844382970169,-0.22383139907644833
24,-200.0,-0.5230478264052152,-0.11653143317116652
25,-200.0,-0.24970005502526837,-0.026533858449958057
26,-200.0,-1.1473516892744282,0.043347387210139546
27,-200.0,-0.44524172386484734,-0.15030750627192713
28,-200.0,-0.5649783191067481,-0.17597437705784963
29,-200.0,-0.3605472498792201,-0.25539619768727706
30,-200.0,-1.026223181325141,-0.09698320194603358
31,-200.0,-0.7538794386255204,-0.11261292455566314
32,-200.0,-0.324814287453336,-0.1493029678250702
33,-200.0,-0.5200348731454377,-0.23369203504948868
34,-200.0,-0.8332938883107198,-0.15025019476569226
35,-200.0,-0.05146850445898512,-0.05146850445898512
36,-200.0,-0.5678819907861814,-0.05224467836169494
37,-200.0,-0.99346387162231,0.025057331505532406
38,-200.0,-0.7416073356912892,-0.13069539421468213
39,-200.0,-0.3117988903766976,-0.01066130279083532
40,-200.0,-0.9916540829055746,0.032992037176235556
41,-200.0,-0.6399259126630259,-0.07548348053953009
42,-200.0,-0.36928011291137386,-0.2778121914716845
43,-200.0,-0.5062040340219406,-0.33740620300291374
44,-200.0,-0.06742905472957916,-0.06742905472957916
45,-200.0,-0.19944608316464202,0.018007371976838323
46,-200.0,-0.9251206310861075,-0.1582721719974113
47,-200.0,-0.25364162312408267,-0.2044269906903519
48,-200.0,-0.8540626770228449,-0.1510014544541991
49,-200.0,-0.5087265553049944,-0.1032625471916364
50,-200.0,-0.25671686193740345,-0.1712613210424112
51,-200.0,-1.029036752370059,0.006783737015465904
52,-200.0,-0.35389566076511036,-0.017933353513306046
53,-200.0,-0.4193733795642376,-0.2092591011097383
54,-200.0,-0.741562142024156,-0.3179522811863271
55,-200.0,-0.9373234768808871,-0.1918956673560498
56,-200.0,-1.030509653112501,-0.11835558506964221
57,-200.0,-0.8017854065078066,-0.11499290306213464
58,-200.0,-1.195270205713714,0.06963356126873779
59,-200.0,-0.7871494040299556,-0.2849171519461903
60,-200.0,-0.6098443977348015,-0.17597298494815033
61,-200.0,-0.44523784320321164,-0.36255847232004546
62,-200.0,-0.6528883733824107,-0.27656530977604754
63,-200.0,-0.08381688069509573,-0.08381688069509573
64,-200.0,-0.03659821203177302,-0.0018907238937871554
65,-200.0,-0.507781285088886,-0.32969708524236435
66,-200.0,-1.0427397938579859,-0.06559021248394854
67,-200.0,-1.0635769975638276,-0.11280596346517825
68,-200.0,0.09659729487870666,0.09659729487870666
69,-200.0,-0.6876247421542181,-0.16294007779519507
70,-200.0,-0.38874661465837707,-0.268109079149299
71,-200.0,-0.15402724884323074,-0.15402724884323074
72,-200.0,-0.803931958765419,-0.16220473362445884
73,-200.0,-0.6298598306930245,-0.3062382104570892
74,-200.0,-1.0387107255125747,-0.10161357120031092
75,-200.0,-0.9893465583932294,-0.11711176543334043
76,-200.0,-1.0861461273263069,-0.11495249584048096
77,-200.0,-0.7309910100252608,-0.055385948980665234
78,-200.0,-0.5474389961633142,-0.20625338764443354
79,-200.0,-0.5124543618887489,-0.18930701369866285
80,-200.0,-0.7275410761441924,-0.212036364126083
81,-200.0,-0.4974523182463253,-0.20185343546607126
82,-200.0,-0.6374544158928332,-0.1670106708871703
83,-200.0,-0.07603229762471111,-0.07603229762471111
84,-200.0,-0.2899473891994413,-0.18019450053659947
85,-200.0,-0.6782665665400697,-0.23399640279880782
86,-200.0,-1.2,0.046874232971669684
87,-200.0,-0.8229076349981129,-0.22427336319263846
88,-200.0,-0.4613902401972846,-0.34531946829632315
89,-200.0,-0.6256204661421954,-0.0354119219484697
90,-200.0,-0.3530227834025687,-0.2962720069556328
91,-200.0,-0.5723227964079912,-0.22545501666607312
92,-200.0,-1.1660737524869011,-0.01790659751768165
93,-200.0,0.046925003813424834,0.07571623545846592
94,-200.0,-0.07257753703173048,0.056947480993877815
95,-200.0,-0.5597036502040497,-0.2642017465621594
96,-200.0,-0.8967845696962835,-0.11631517073450562
97,-200.0,-0.7809241451681949,-0.024076012288613655
98,-200.0,-0.8755943573522743,-0.24190629180817874
99,-200.0,-0.762130875971872,-0.11475070426535613
100,-200.0,-0.13691141097720885,-0.13691141097720885
101,-200.0,-1.0047367434958152,-0.1437269070518593
102,-200.0,-0.9175678285543071,-0.12158696867057277
103,-200.0,-0.05131529057527169,-0.05131529057527169
104,-200.0,-0.65856211576434,-0.030428011675265383
105,-200.0,-0.4705324693020449,-0.30248862526927955
106,-200.0,-0.4717275969141745,-0.36072561230470057
107,-200.0,-0.7523492320672939,-0.274354755438098
108,-200.0,-0.6080109136230007,-0.2801561023478611
109,-200.0,-0.554704510918246,-0.11435268005200928
110,-200.0,-0.9966635163706233,-0.036534775973624
111,-200.0,-0.5481460755106725,0.09663774886269742
112,-200.0,-0.10802092825432372,0.10652745015618342
113,-200.0,-0.9113742352855972,-0.18353399369008327
114,-200.0,-0.6134223927658761,-0.25856591177180865
115,-200.0,-0.6840010031111199,-0.05647058258807161
116,-200.0,-0.8388179225639293,-0.23036792454937857
117,-200.0,-1.0077605886078465,-0.09098188706818697
118,-200.0,-0.7867707158839702,-0.3105824228208826
119,-200.0,0.13122263248221477,0.19187125644488123
120,-200.0,0.1991077331651177,0.201981927633849
121,-200.0,-0.26142388877580874,-0.15154624577996093
122,-200.0,-0.7334569734105681,-0.28219751320504044
123,-200.0,-0.4321281519436582,-0.09526451096619937
124,-200.0,-0.23353451004644302,-0.09037625583430334
125,-200.0,-0.8999084802556049,-0.11100502283161681
126,-200.0,-0.7268128600544336,-0.19172557472209567
127,-200.0,-0.7865278979274894,-0.04766864422157569
128,-200.0,-0.7271261141868249,-0.2145374107273583
129,-200.0,-0.8049973324889017,-0.05883615211976121
130,-200.0,-0.9626217136582741,0.02343961945974021
131,-200.0,-0.6701425996884269,-0.2011970070575606
132,-200.0,-0.8234059034319012,-0.29187673930620656
133,-200.0,-1.0414824453096554,0.02496466501568281
134,-200.0,-0.49966147914033204,-0.1550074608370209
135,-200.0,-0.5345860817141422,-0.3977096965780176
136,-200.0,-0.22915753964841817,-0.22915753964841817
137,-200.0,-0.8962811439082057,-0.14685778277601919
138,-200.0,-1.1558256630815136,0.02503229207363354
139,-200.0,-0.32336799372707825,0.06545945826349953
140,-200.0,-0.8162184213971081,-0.09564521385122218
141,-200.0,-0.6356791835978853,0.07152453838196181
142,-200.0,-0.9092586627379944,-0.12782847083131993
143,-200.0,-0.5664876793386309,-0.09381249173304676
144,-200.0,-0.7310682278272127,0.07259285050962447
145,-200.0,0.31921080607980945,0.31921080607980945
146,-200.0,-0.6108904992275327,-0.24726447133593585
147,-200.0,-0.7200747373851276,-0.2030418743472062
148,-200.0,-1.1395236393116563,-0.02220877239210636
149,-200.0,-0.22407535062921555,-0.19436006705402295
150,-200.0,-0.09490748235657592,-0.09490748235657592
151,-200.0,-0.25828755551575394,-0.23145109471840666
152,-200.0,-0.8968769076663208,-0.0943561214693297
153,-200.0,-0.15295874707839907,-0.15295874707839907
154,-200.0,-0.7707745760126832,-0.12319240280046989
155,-200.0,-0.01890291426056691,0.03925595838287484
156,-200.0,-1.0074027899736746,-0.1177687180412943
157,-200.0,-0.4715900567096227,-0.17921948442572597
158,-200.0,-0.3665929093196631,-0.17822615579847104
159,-200.0,-0.5797304940217146,-0.21373507040539358
160,-200.0,-1.1791372492775554,-0.0422334459370302
161,-200.0,-0.10739635465916775,-0.10739635465916775
162,-200.0,-0.7218512499317222,-0.13209994700131203
163,-200.0,-0.7495140771821912,-0.22208309626586045
164,-200.0,-1.0867963442924948,-0.04967930710532959
165,-200.0,-0.22146886109226588,-0.1413806190934373
166,-200.0,-0.9700963486299444,-0.19642317334191098
167,-200.0,-0.3223330793734664,-0.052595617657963396
168,-200.0,-0.7943863430199837,-0.2917832633960504
