Episode,"Reward, FinalPosition",MaxPosition
0,-105.0,0.5078450858310309,0.5078450858310309
1,-93.0,0.5118889018502605,0.5118889018502605
2,-107.0,0.5097725722429292,0.5097725722429292
3,-140.0,0.516046303908738,0.516046303908738
4,-140.0,0.5137516983291226,0.5137516983291226
5,-110.0,0.506271504788297,0.506271504788297
6,-110.0,0.5183833909902332,0.5183833909902332
7,-92.0,0.5038748334253083,0.5038748334253083
8,-160.0,0.5137516983291226,0.5137516983291226
9,-107.0,0.5033169523476979,0.5033169523476979
10,-101.0,0.5046987363805157,0.5046987363805157
11,-167.0,0.5146807475243056,0.5146807475243056
12,-106.0,0.5065632037013632,0.5065632037013632
13,-106.0,0.5078930449046554,0.5078930449046554
14,-140.0,0.5146807475243056,0.5146807475243056
15,-108.0,0.5087703708078998,0.5087703708078998
16,-147.0,0.5146807475243056,0.5146807475243056
17,-153.0,0.5137137689119396,0.5137137689119396
18,-112.0,0.504449292169782,0.504449292169782
19,-154.0,0.5137137689119396,0.5137137689119396
20,-108.0,0.503158633441628,0.503158633441628
21,-138.0,0.5074633346503937,0.5074633346503937
22,-144.0,0.5213412448668738,0.5213412448668738
23,-141.0,0.5074633346503937,0.5074633346503937
24,-109.0,0.5073002761571234,0.5073002761571234
25,-106.0,0.5057811591569477,0.5057811591569477
26,-141.0,0.5213412448668738,0.5213412448668738
27,-140.0,0.5213412448668738,0.5213412448668738
28,-107.0,0.503804190889845,0.503804190889845
29,-156.0,0.5185248797823246,0.5185248797823246
30,-91.0,0.5075952223986301,0.5075952223986301
31,-140.0,0.510009232231297,0.510009232231297
32,-150.0,0.5079268997268451,0.5079268997268451
33,-139.0,0.5195817394703592,0.5195817394703592
34,-106.0,0.5058330406693449,0.5058330406693449
35,-98.0,0.5119412288759514,0.5119412288759514
36,-133.0,0.5146828180874737,0.5146828180874737
37,-106.0,0.5098453830421913,0.5098453830421913
38,-107.0,0.5189171353132945,0.5189171353132945
39,-96.0,0.5026794522610684,0.5026794522610684
40,-148.0,0.5121346836144229,0.5121346836144229
41,-99.0,0.5046789354687405,0.5046789354687405
42,-88.0,0.5025427981969379,0.5025427981969379
43,-96.0,0.5071887087300027,0.5071887087300027
44,-86.0,0.5142351406110882,0.5142351406110882
45,-101.0,0.5006361183894901,0.5006361183894901
46,-106.0,0.516205105539829,0.516205105539829
47,-157.0,0.5232807117339514,0.5232807117339514
48,-151.0,0.5026806869440794,0.5026806869440794
49,-111.0,0.518501443291621,0.518501443291621
50,-139.0,0.5037713683283422,0.5037713683283422
51,-142.0,0.5018433051364817,0.5018433051364817
52,-153.0,0.5210584008749831,0.5210584008749831
53,-140.0,0.5136249019435114,0.5136249019435114
54,-107.0,0.5099913062214673,0.5099913062214673
55,-152.0,0.522904171472943,0.522904171472943
56,-141.0,0.5243872511203632,0.5243872511203632
57,-154.0,0.5013499063501254,0.5013499063501254
58,-148.0,0.5142604381035563,0.5142604381035563
59,-140.0,0.5138201955194,0.5138201955194
60,-141.0,0.5119168302456437,0.5119168302456437
61,-95.0,0.5048366959541384,0.5048366959541384
62,-133.0,0.5057032931694125,0.5057032931694125
63,-139.0,0.508715337066026,0.508715337066026
64,-173.0,0.5203840416303582,0.5203840416303582
65,-152.0,0.5201839620117893,0.5201839620117893
66,-134.0,0.5087629019880479,0.5087629019880479
67,-143.0,0.5127648142328952,0.5127648142328952
68,-130.0,0.5008899153275264,0.5008899153275264
69,-107.0,0.5096290234557285,0.5096290234557285
70,-134.0,0.5088696521864982,0.5088696521864982
71,-140.0,0.5119891810385551,0.5119891810385551
72,-107.0,0.509287937884466,0.509287937884466
73,-167.0,0.5055032998865475,0.5055032998865475
74,-138.0,0.502131015402846,0.502131015402846
75,-142.0,0.5188734630686265,0.5188734630686265
76,-139.0,0.5011716504032815,0.5011716504032815
77,-110.0,0.5045336560328617,0.5045336560328617
78,-137.0,0.506360324343656,0.506360324343656
79,-140.0,0.5138815292158415,0.5138815292158415
80,-136.0,0.5192121649554885,0.5192121649554885
81,-147.0,0.5016524993327538,0.5016524993327538
82,-136.0,0.501651334327742,0.501651334327742
83,-139.0,0.5143165950860722,0.5143165950860722
84,-137.0,0.5008602767961782,0.5008602767961782
85,-139.0,0.5125154144313936,0.5125154144313936
86,-112.0,0.5039476996687975,0.5039476996687975
87,-143.0,0.5262004771516299,0.5262004771516299
88,-89.0,0.5041085833253947,0.5041085833253947
89,-95.0,0.5079646770438323,0.5079646770438323
90,-137.0,0.5059674440364968,0.5059674440364968
91,-140.0,0.5164508225457609,0.5164508225457609
92,-136.0,0.5058529038867392,0.5058529038867392
93,-144.0,0.5174110485227718,0.5174110485227718
94,-138.0,0.5182958663163684,0.5182958663163684
95,-139.0,0.5035497745270628,0.5035497745270628
96,-142.0,0.5206536872226304,0.5206536872226304
97,-108.0,0.5012565943260439,0.5012565943260439
98,-142.0,0.5022359540883047,0.5022359540883047
99,-141.0,0.5063972660779118,0.5063972660779118
